EID,LAWAMOUNT,LAW_COUNT,LAW_YMONEY_COUNT,LAW_WMONEY_COUNT,LAW_AMOUNT_AVG,LAW_AMOUNT_AVG_YB,IS_YBDYWB,LAW_YB_RATE,LAW_WB_RATE,IS_EXIST_YB,IS_EXIST_WB
35133,0,1,0,1,0.0,,0,0.0,1.0,0,1
35488,52400,1,1,0,52400.0,52400.0,1,1.0,0.0,1,0
35694,284900,4,4,0,71225.0,71225.0,1,1.0,0.0,1,0
35767,25800,2,2,0,12900.0,12900.0,1,1.0,0.0,1,0
35837,2490000,3,3,0,830000.0,830000.0,1,1.0,0.0,1,0
35863,152100,6,6,0,25350.0,25350.0,1,1.0,0.0,1,0
35866,27400,1,1,0,27400.0,27400.0,1,1.0,0.0,1,0
35963,38000,1,1,0,38000.0,38000.0,1,1.0,0.0,1,0
36172,37418000,6,6,0,6236333.333333333,6236333.333333333,1,1.0,0.0,1,0
36330,1500,1,1,0,1500.0,1500.0,1,1.0,0.0,1,0
36390,8600,1,1,0,8600.0,8600.0,1,1.0,0.0,1,0
36518,845000,28,28,0,30178.571428571428,30178.571428571428,1,1.0,0.0,1,0
36540,68600,1,1,0,68600.0,68600.0,1,1.0,0.0,1,0
36582,567800,1,1,0,567800.0,567800.0,1,1.0,0.0,1,0
36598,317200,2,2,0,158600.0,158600.0,1,1.0,0.0,1,0
36654,71200,4,4,0,17800.0,17800.0,1,1.0,0.0,1,0
37196,55600,1,1,0,55600.0,55600.0,1,1.0,0.0,1,0
37369,2812200,2,2,0,1406100.0,1406100.0,1,1.0,0.0,1,0
37385,205000,2,2,0,102500.0,102500.0,1,1.0,0.0,1,0
37522,32000,2,2,0,16000.0,16000.0,1,1.0,0.0,1,0
37542,6047800,48,48,0,125995.83333333333,125995.83333333333,1,1.0,0.0,1,0
37710,85500,9,9,0,9500.0,9500.0,1,1.0,0.0,1,0
37946,33300,1,1,0,33300.0,33300.0,1,1.0,0.0,1,0
37968,6707500,8,8,0,838437.5,838437.5,1,1.0,0.0,1,0
37972,20200,1,1,0,20200.0,20200.0,1,1.0,0.0,1,0
37997,12230500,13,13,0,940807.6923076923,940807.6923076923,1,1.0,0.0,1,0
38114,55000,1,1,0,55000.0,55000.0,1,1.0,0.0,1,0
38154,1409700,12,12,0,117475.0,117475.0,1,1.0,0.0,1,0
38316,1100000,2,2,0,550000.0,550000.0,1,1.0,0.0,1,0
38419,300400,6,6,0,50066.666666666664,50066.666666666664,1,1.0,0.0,1,0
38431,39300,6,3,3,6550.0,13100.0,0,0.5,0.5,1,1
38611,153600,7,7,0,21942.85714285714,21942.85714285714,1,1.0,0.0,1,0
38656,23800,2,2,0,11900.0,11900.0,1,1.0,0.0,1,0
38673,9100,1,1,0,9100.0,9100.0,1,1.0,0.0,1,0
38685,20100,3,3,0,6700.0,6700.0,1,1.0,0.0,1,0
38697,1543900,1,1,0,1543900.0,1543900.0,1,1.0,0.0,1,0
38709,497000,36,36,0,13805.555555555555,13805.555555555555,1,1.0,0.0,1,0
38752,10000,1,1,0,10000.0,10000.0,1,1.0,0.0,1,0
38904,31200,2,2,0,15600.0,15600.0,1,1.0,0.0,1,0
39060,339000,2,2,0,169500.0,169500.0,1,1.0,0.0,1,0
39076,256000,2,2,0,128000.0,128000.0,1,1.0,0.0,1,0
39084,127900,1,1,0,127900.0,127900.0,1,1.0,0.0,1,0
39159,112100,1,1,0,112100.0,112100.0,1,1.0,0.0,1,0
39228,6856700,11,10,1,623336.3636363636,685670.0,1,0.9090909090909091,0.09090909090909091,1,1
39302,28930400,4,4,0,7232600.0,7232600.0,1,1.0,0.0,1,0
39313,12611000,10,10,0,1261100.0,1261100.0,1,1.0,0.0,1,0
39521,513800,2,2,0,256900.0,256900.0,1,1.0,0.0,1,0
39623,1894800,3,3,0,631600.0,631600.0,1,1.0,0.0,1,0
39647,218200,2,2,0,109100.0,109100.0,1,1.0,0.0,1,0
39679,8214000,3,3,0,2738000.0,2738000.0,1,1.0,0.0,1,0
39714,399600,2,2,0,199800.0,199800.0,1,1.0,0.0,1,0
39779,24000,3,3,0,8000.0,8000.0,1,1.0,0.0,1,0
39822,21000,2,2,0,10500.0,10500.0,1,1.0,0.0,1,0
39863,73800,1,1,0,73800.0,73800.0,1,1.0,0.0,1,0
39909,1625600,1,1,0,1625600.0,1625600.0,1,1.0,0.0,1,0
39927,89400,3,3,0,29800.0,29800.0,1,1.0,0.0,1,0
40094,2765700,3,3,0,921900.0,921900.0,1,1.0,0.0,1,0
40121,117400,1,1,0,117400.0,117400.0,1,1.0,0.0,1,0
40237,93300,3,3,0,31100.0,31100.0,1,1.0,0.0,1,0
40396,6555100,1,1,0,6555100.0,6555100.0,1,1.0,0.0,1,0
40410,8100,1,1,0,8100.0,8100.0,1,1.0,0.0,1,0
40508,200,2,2,0,100.0,100.0,1,1.0,0.0,1,0
40720,11900,1,1,0,11900.0,11900.0,1,1.0,0.0,1,0
40846,1866600,3,3,0,622200.0,622200.0,1,1.0,0.0,1,0
40975,11800,1,1,0,11800.0,11800.0,1,1.0,0.0,1,0
41037,640000,1,1,0,640000.0,640000.0,1,1.0,0.0,1,0
41105,1566300,21,21,0,74585.71428571429,74585.71428571429,1,1.0,0.0,1,0
41197,240000000,2,2,0,120000000.0,120000000.0,1,1.0,0.0,1,0
41275,13800,1,1,0,13800.0,13800.0,1,1.0,0.0,1,0
41314,6000000,3,3,0,2000000.0,2000000.0,1,1.0,0.0,1,0
41320,1232500,11,11,0,112045.45454545454,112045.45454545454,1,1.0,0.0,1,0
41403,16900,2,1,1,8450.0,16900.0,0,0.5,0.5,1,1
41591,701000,3,3,0,233666.66666666666,233666.66666666666,1,1.0,0.0,1,0
41595,333300,26,26,0,12819.23076923077,12819.23076923077,1,1.0,0.0,1,0
41597,872900,4,4,0,218225.0,218225.0,1,1.0,0.0,1,0
41757,555500,3,3,0,185166.66666666666,185166.66666666666,1,1.0,0.0,1,0
41775,18100,2,2,0,9050.0,9050.0,1,1.0,0.0,1,0
41816,0,2,0,2,0.0,,0,0.0,1.0,0,1
41865,235600,4,4,0,58900.0,58900.0,1,1.0,0.0,1,0
41901,501500,1,1,0,501500.0,501500.0,1,1.0,0.0,1,0
41913,223000,2,2,0,111500.0,111500.0,1,1.0,0.0,1,0
41933,19800,2,2,0,9900.0,9900.0,1,1.0,0.0,1,0
42011,400,2,1,1,200.0,400.0,0,0.5,0.5,1,1
42051,4213600,75,75,0,56181.333333333336,56181.333333333336,1,1.0,0.0,1,0
42201,34600,1,1,0,34600.0,34600.0,1,1.0,0.0,1,0
42215,18467800,78,72,6,236766.66666666666,256497.22222222222,1,0.9230769230769231,0.07692307692307693,1,1
42315,83500,8,5,3,10437.5,16700.0,1,0.625,0.375,1,1
42517,48586700,89,10,79,545917.9775280899,4858670.0,0,0.11235955056179775,0.8876404494382022,1,1
42569,171300,4,4,0,42825.0,42825.0,1,1.0,0.0,1,0
42583,1105000,2,1,1,552500.0,1105000.0,0,0.5,0.5,1,1
42714,123300,1,1,0,123300.0,123300.0,1,1.0,0.0,1,0
42716,130000,1,1,0,130000.0,130000.0,1,1.0,0.0,1,0
42832,437000,2,2,0,218500.0,218500.0,1,1.0,0.0,1,0
42856,1623600,2,2,0,811800.0,811800.0,1,1.0,0.0,1,0
43045,306200,2,2,0,153100.0,153100.0,1,1.0,0.0,1,0
43073,2200,2,2,0,1100.0,1100.0,1,1.0,0.0,1,0
43105,4093100,3,3,0,1364366.6666666667,1364366.6666666667,1,1.0,0.0,1,0
43217,9700,1,1,0,9700.0,9700.0,1,1.0,0.0,1,0
43260,3260800,1,1,0,3260800.0,3260800.0,1,1.0,0.0,1,0
43262,44400,1,1,0,44400.0,44400.0,1,1.0,0.0,1,0
43276,331300,1,1,0,331300.0,331300.0,1,1.0,0.0,1,0
43292,2739000,3,3,0,913000.0,913000.0,1,1.0,0.0,1,0
43586,71300,8,8,0,8912.5,8912.5,1,1.0,0.0,1,0
43594,404400,2,2,0,202200.0,202200.0,1,1.0,0.0,1,0
43725,17800,1,1,0,17800.0,17800.0,1,1.0,0.0,1,0
43746,1710700,4,4,0,427675.0,427675.0,1,1.0,0.0,1,0
43748,82100400,2,2,0,41050200.0,41050200.0,1,1.0,0.0,1,0
44017,5200,1,1,0,5200.0,5200.0,1,1.0,0.0,1,0
44050,955400,2,2,0,477700.0,477700.0,1,1.0,0.0,1,0
44082,202700,1,1,0,202700.0,202700.0,1,1.0,0.0,1,0
44087,6373600,3,3,0,2124533.3333333335,2124533.3333333335,1,1.0,0.0,1,0
44117,27300,1,1,0,27300.0,27300.0,1,1.0,0.0,1,0
44295,100200,3,3,0,33400.0,33400.0,1,1.0,0.0,1,0
44302,23600,1,1,0,23600.0,23600.0,1,1.0,0.0,1,0
44329,30400,1,1,0,30400.0,30400.0,1,1.0,0.0,1,0
44373,900000,3,3,0,300000.0,300000.0,1,1.0,0.0,1,0
44547,917800,1,1,0,917800.0,917800.0,1,1.0,0.0,1,0
44677,30000,1,1,0,30000.0,30000.0,1,1.0,0.0,1,0
44867,13000,1,1,0,13000.0,13000.0,1,1.0,0.0,1,0
44906,1973200,2,2,0,986600.0,986600.0,1,1.0,0.0,1,0
44912,48200,1,1,0,48200.0,48200.0,1,1.0,0.0,1,0
44943,124400,2,2,0,62200.0,62200.0,1,1.0,0.0,1,0
44964,425600,6,6,0,70933.33333333333,70933.33333333333,1,1.0,0.0,1,0
45027,3700,1,1,0,3700.0,3700.0,1,1.0,0.0,1,0
45118,2290500,2,2,0,1145250.0,1145250.0,1,1.0,0.0,1,0
45136,499200,1,1,0,499200.0,499200.0,1,1.0,0.0,1,0
45143,39100,2,2,0,19550.0,19550.0,1,1.0,0.0,1,0
45211,156000,2,2,0,78000.0,78000.0,1,1.0,0.0,1,0
45255,66251000,2,2,0,33125500.0,33125500.0,1,1.0,0.0,1,0
45288,52000,1,1,0,52000.0,52000.0,1,1.0,0.0,1,0
45413,409800,2,2,0,204900.0,204900.0,1,1.0,0.0,1,0
45522,247200,1,1,0,247200.0,247200.0,1,1.0,0.0,1,0
45774,0,1,0,1,0.0,,0,0.0,1.0,0,1
45901,34500,6,6,0,5750.0,5750.0,1,1.0,0.0,1,0
46169,81600,1,1,0,81600.0,81600.0,1,1.0,0.0,1,0
46353,12000,2,2,0,6000.0,6000.0,1,1.0,0.0,1,0
46361,21600,1,1,0,21600.0,21600.0,1,1.0,0.0,1,0
46412,1085100,1,1,0,1085100.0,1085100.0,1,1.0,0.0,1,0
46418,9700,2,2,0,4850.0,4850.0,1,1.0,0.0,1,0
46484,50500,1,1,0,50500.0,50500.0,1,1.0,0.0,1,0
46568,0,6,0,6,0.0,,0,0.0,1.0,0,1
46592,337000,1,1,0,337000.0,337000.0,1,1.0,0.0,1,0
47144,0,1,0,1,0.0,,0,0.0,1.0,0,1
47215,121200,2,2,0,60600.0,60600.0,1,1.0,0.0,1,0
47243,50500,1,1,0,50500.0,50500.0,1,1.0,0.0,1,0
47393,11500,1,1,0,11500.0,11500.0,1,1.0,0.0,1,0
47440,137200,18,18,0,7622.222222222223,7622.222222222223,1,1.0,0.0,1,0
47450,91200,2,2,0,45600.0,45600.0,1,1.0,0.0,1,0
47451,804900,3,3,0,268300.0,268300.0,1,1.0,0.0,1,0
47516,8100,4,4,0,2025.0,2025.0,1,1.0,0.0,1,0
47697,4500,1,1,0,4500.0,4500.0,1,1.0,0.0,1,0
47855,58500,6,6,0,9750.0,9750.0,1,1.0,0.0,1,0
48025,65400,1,1,0,65400.0,65400.0,1,1.0,0.0,1,0
48156,1400000,1,1,0,1400000.0,1400000.0,1,1.0,0.0,1,0
48239,7200,2,2,0,3600.0,3600.0,1,1.0,0.0,1,0
48407,1800,1,1,0,1800.0,1800.0,1,1.0,0.0,1,0
48449,107800,2,2,0,53900.0,53900.0,1,1.0,0.0,1,0
48506,159467400,181,173,8,881035.3591160221,921776.8786127168,1,0.9558011049723757,0.04419889502762431,1,1
48540,27200,1,1,0,27200.0,27200.0,1,1.0,0.0,1,0
48595,4100,1,1,0,4100.0,4100.0,1,1.0,0.0,1,0
48601,71600,1,1,0,71600.0,71600.0,1,1.0,0.0,1,0
48611,4200,1,1,0,4200.0,4200.0,1,1.0,0.0,1,0
48629,25400,2,2,0,12700.0,12700.0,1,1.0,0.0,1,0
48633,2600,2,2,0,1300.0,1300.0,1,1.0,0.0,1,0
48718,2500,2,2,0,1250.0,1250.0,1,1.0,0.0,1,0
48719,442400,1,1,0,442400.0,442400.0,1,1.0,0.0,1,0
48735,828800,14,14,0,59200.0,59200.0,1,1.0,0.0,1,0
48805,4141400,2,2,0,2070700.0,2070700.0,1,1.0,0.0,1,0
48821,1990800,2,2,0,995400.0,995400.0,1,1.0,0.0,1,0
48835,456300,3,3,0,152100.0,152100.0,1,1.0,0.0,1,0
48897,3168600,11,11,0,288054.54545454547,288054.54545454547,1,1.0,0.0,1,0
48940,0,1,0,1,0.0,,0,0.0,1.0,0,1
48985,138000,4,4,0,34500.0,34500.0,1,1.0,0.0,1,0
49048,200,83,1,82,2.4096385542168677,200.0,0,0.012048192771084338,0.9879518072289156,1,1
49177,671200,1,1,0,671200.0,671200.0,1,1.0,0.0,1,0
49387,40000,1,1,0,40000.0,40000.0,1,1.0,0.0,1,0
49426,1552500,1,1,0,1552500.0,1552500.0,1,1.0,0.0,1,0
49472,500,1,1,0,500.0,500.0,1,1.0,0.0,1,0
49489,3300800,1,1,0,3300800.0,3300800.0,1,1.0,0.0,1,0
49578,286200,3,3,0,95400.0,95400.0,1,1.0,0.0,1,0
49579,971900,2,2,0,485950.0,485950.0,1,1.0,0.0,1,0
49608,35200,2,2,0,17600.0,17600.0,1,1.0,0.0,1,0
49642,5100,3,3,0,1700.0,1700.0,1,1.0,0.0,1,0
49675,225800,5,5,0,45160.0,45160.0,1,1.0,0.0,1,0
49702,247000,1,1,0,247000.0,247000.0,1,1.0,0.0,1,0
49971,4900,1,1,0,4900.0,4900.0,1,1.0,0.0,1,0
49998,71800,1,1,0,71800.0,71800.0,1,1.0,0.0,1,0
50059,195800,2,2,0,97900.0,97900.0,1,1.0,0.0,1,0
50077,6000,2,2,0,3000.0,3000.0,1,1.0,0.0,1,0
50094,7000,2,2,0,3500.0,3500.0,1,1.0,0.0,1,0
50133,855900,4,4,0,213975.0,213975.0,1,1.0,0.0,1,0
50140,42600,5,5,0,8520.0,8520.0,1,1.0,0.0,1,0
50159,418500,1,1,0,418500.0,418500.0,1,1.0,0.0,1,0
50170,162400,1,1,0,162400.0,162400.0,1,1.0,0.0,1,0
50487,10000,1,1,0,10000.0,10000.0,1,1.0,0.0,1,0
50491,779400,2,2,0,389700.0,389700.0,1,1.0,0.0,1,0
50497,38100,1,1,0,38100.0,38100.0,1,1.0,0.0,1,0
50537,229400,3,3,0,76466.66666666667,76466.66666666667,1,1.0,0.0,1,0
50754,41600,1,1,0,41600.0,41600.0,1,1.0,0.0,1,0
50849,16356000,1,1,0,16356000.0,16356000.0,1,1.0,0.0,1,0
50904,2600,1,1,0,2600.0,2600.0,1,1.0,0.0,1,0
51024,12600,1,1,0,12600.0,12600.0,1,1.0,0.0,1,0
51068,53300,1,1,0,53300.0,53300.0,1,1.0,0.0,1,0
51181,7300,1,1,0,7300.0,7300.0,1,1.0,0.0,1,0
51228,0,1,0,1,0.0,,0,0.0,1.0,0,1
51261,260000,1,1,0,260000.0,260000.0,1,1.0,0.0,1,0
51342,11400,1,1,0,11400.0,11400.0,1,1.0,0.0,1,0
51349,169100,8,8,0,21137.5,21137.5,1,1.0,0.0,1,0
51470,150000,2,2,0,75000.0,75000.0,1,1.0,0.0,1,0
51524,0,1,0,1,0.0,,0,0.0,1.0,0,1
51576,146000,1,1,0,146000.0,146000.0,1,1.0,0.0,1,0
51684,339624400,3,3,0,113208133.33333333,113208133.33333333,1,1.0,0.0,1,0
51750,378700,1,1,0,378700.0,378700.0,1,1.0,0.0,1,0
52043,25000,1,1,0,25000.0,25000.0,1,1.0,0.0,1,0
52044,254300,4,4,0,63575.0,63575.0,1,1.0,0.0,1,0
52079,43170600,11,11,0,3924600.0,3924600.0,1,1.0,0.0,1,0
52192,1099000,1,1,0,1099000.0,1099000.0,1,1.0,0.0,1,0
52235,98500,6,6,0,16416.666666666668,16416.666666666668,1,1.0,0.0,1,0
52493,4687500,3,3,0,1562500.0,1562500.0,1,1.0,0.0,1,0
52521,50000,1,1,0,50000.0,50000.0,1,1.0,0.0,1,0
52677,55000,1,1,0,55000.0,55000.0,1,1.0,0.0,1,0
52811,2032200,2,2,0,1016100.0,1016100.0,1,1.0,0.0,1,0
52976,12000,1,1,0,12000.0,12000.0,1,1.0,0.0,1,0
52982,200,2,2,0,100.0,100.0,1,1.0,0.0,1,0
53092,83400,2,2,0,41700.0,41700.0,1,1.0,0.0,1,0
53098,390000,3,3,0,130000.0,130000.0,1,1.0,0.0,1,0
53205,291100,2,2,0,145550.0,145550.0,1,1.0,0.0,1,0
53458,60000,2,2,0,30000.0,30000.0,1,1.0,0.0,1,0
53610,1000000,1,1,0,1000000.0,1000000.0,1,1.0,0.0,1,0
53629,1236300,1,1,0,1236300.0,1236300.0,1,1.0,0.0,1,0
53693,1472700,55,53,2,26776.363636363636,27786.79245283019,1,0.9636363636363636,0.03636363636363636,1,1
53700,2054400,30,30,0,68480.0,68480.0,1,1.0,0.0,1,0
53722,683400,3,3,0,227800.0,227800.0,1,1.0,0.0,1,0
53832,61200,5,5,0,12240.0,12240.0,1,1.0,0.0,1,0
54015,142400,2,2,0,71200.0,71200.0,1,1.0,0.0,1,0
54056,23500000,1,1,0,23500000.0,23500000.0,1,1.0,0.0,1,0
54112,10342100,1,1,0,10342100.0,10342100.0,1,1.0,0.0,1,0
54126,12600,2,2,0,6300.0,6300.0,1,1.0,0.0,1,0
54153,546800,1,1,0,546800.0,546800.0,1,1.0,0.0,1,0
54193,76700,1,1,0,76700.0,76700.0,1,1.0,0.0,1,0
54376,296300,4,4,0,74075.0,74075.0,1,1.0,0.0,1,0
54404,164200,7,7,0,23457.14285714286,23457.14285714286,1,1.0,0.0,1,0
54675,218800,5,5,0,43760.0,43760.0,1,1.0,0.0,1,0
54693,41400,1,1,0,41400.0,41400.0,1,1.0,0.0,1,0
54829,148611700,24,23,1,6192154.166666667,6461378.260869565,1,0.9583333333333334,0.041666666666666664,1,1
54879,9800,1,1,0,9800.0,9800.0,1,1.0,0.0,1,0
55162,27400,2,2,0,13700.0,13700.0,1,1.0,0.0,1,0
55188,136000,2,2,0,68000.0,68000.0,1,1.0,0.0,1,0
55207,8752600,1,1,0,8752600.0,8752600.0,1,1.0,0.0,1,0
55283,120100,7,7,0,17157.14285714286,17157.14285714286,1,1.0,0.0,1,0
55345,147400,2,2,0,73700.0,73700.0,1,1.0,0.0,1,0
55383,16500,2,2,0,8250.0,8250.0,1,1.0,0.0,1,0
55480,90300,2,2,0,45150.0,45150.0,1,1.0,0.0,1,0
55493,464000,4,4,0,116000.0,116000.0,1,1.0,0.0,1,0
55621,33000,3,3,0,11000.0,11000.0,1,1.0,0.0,1,0
55641,419300,6,6,0,69883.33333333333,69883.33333333333,1,1.0,0.0,1,0
55821,75600,3,3,0,25200.0,25200.0,1,1.0,0.0,1,0
55822,135504600,52,52,0,2605857.6923076925,2605857.6923076925,1,1.0,0.0,1,0
55829,2056400,2,2,0,1028200.0,1028200.0,1,1.0,0.0,1,0
55943,12000,1,1,0,12000.0,12000.0,1,1.0,0.0,1,0
56010,10621100,1,1,0,10621100.0,10621100.0,1,1.0,0.0,1,0
56078,15180000,3,3,0,5060000.0,5060000.0,1,1.0,0.0,1,0
56117,456900,3,3,0,152300.0,152300.0,1,1.0,0.0,1,0
56210,104300,5,5,0,20860.0,20860.0,1,1.0,0.0,1,0
56227,50900,4,4,0,12725.0,12725.0,1,1.0,0.0,1,0
56355,639400,3,3,0,213133.33333333334,213133.33333333334,1,1.0,0.0,1,0
56415,59000,2,2,0,29500.0,29500.0,1,1.0,0.0,1,0
56473,0,2,0,2,0.0,,0,0.0,1.0,0,1
56976,13500,1,1,0,13500.0,13500.0,1,1.0,0.0,1,0
57688,1249600,3,3,0,416533.3333333333,416533.3333333333,1,1.0,0.0,1,0
57705,2060300,4,4,0,515075.0,515075.0,1,1.0,0.0,1,0
57737,213700800,17,16,1,12570635.294117646,13356300.0,1,0.9411764705882353,0.058823529411764705,1,1
57782,85800,2,2,0,42900.0,42900.0,1,1.0,0.0,1,0
57873,592126400,17,17,0,34830964.705882356,34830964.705882356,1,1.0,0.0,1,0
57891,13600,2,2,0,6800.0,6800.0,1,1.0,0.0,1,0
57904,27752800,1,1,0,27752800.0,27752800.0,1,1.0,0.0,1,0
57915,605900,4,4,0,151475.0,151475.0,1,1.0,0.0,1,0
57949,2298300,1,1,0,2298300.0,2298300.0,1,1.0,0.0,1,0
58055,90000,1,1,0,90000.0,90000.0,1,1.0,0.0,1,0
58090,3600000,6,6,0,600000.0,600000.0,1,1.0,0.0,1,0
58140,7049200,4,4,0,1762300.0,1762300.0,1,1.0,0.0,1,0
58175,273100,1,1,0,273100.0,273100.0,1,1.0,0.0,1,0
58207,70600,2,2,0,35300.0,35300.0,1,1.0,0.0,1,0
58313,166000,3,3,0,55333.333333333336,55333.333333333336,1,1.0,0.0,1,0
58338,13500,1,1,0,13500.0,13500.0,1,1.0,0.0,1,0
58352,41800,2,2,0,20900.0,20900.0,1,1.0,0.0,1,0
58366,85700,5,5,0,17140.0,17140.0,1,1.0,0.0,1,0
58367,2486300,3,3,0,828766.6666666666,828766.6666666666,1,1.0,0.0,1,0
58508,95700,4,4,0,23925.0,23925.0,1,1.0,0.0,1,0
58540,44700,1,1,0,44700.0,44700.0,1,1.0,0.0,1,0
58619,744300,1,1,0,744300.0,744300.0,1,1.0,0.0,1,0
58737,22100,1,1,0,22100.0,22100.0,1,1.0,0.0,1,0
58742,10000,1,1,0,10000.0,10000.0,1,1.0,0.0,1,0
58978,9929500,4,3,1,2482375.0,3309833.3333333335,1,0.75,0.25,1,1
59051,11000,2,2,0,5500.0,5500.0,1,1.0,0.0,1,0
59223,14200,1,1,0,14200.0,14200.0,1,1.0,0.0,1,0
59249,2371800,1,1,0,2371800.0,2371800.0,1,1.0,0.0,1,0
59297,168600,2,2,0,84300.0,84300.0,1,1.0,0.0,1,0
59382,31800,1,1,0,31800.0,31800.0,1,1.0,0.0,1,0
59486,41000,2,2,0,20500.0,20500.0,1,1.0,0.0,1,0
59519,19600,8,8,0,2450.0,2450.0,1,1.0,0.0,1,0
59536,762000,1,1,0,762000.0,762000.0,1,1.0,0.0,1,0
59654,44200,3,2,1,14733.333333333334,22100.0,1,0.6666666666666666,0.3333333333333333,1,1
59686,1028200,1,1,0,1028200.0,1028200.0,1,1.0,0.0,1,0
59720,43700,1,1,0,43700.0,43700.0,1,1.0,0.0,1,0
59783,800,1,1,0,800.0,800.0,1,1.0,0.0,1,0
59930,40248000,3,3,0,13416000.0,13416000.0,1,1.0,0.0,1,0
59996,9000,1,1,0,9000.0,9000.0,1,1.0,0.0,1,0
60010,830000,2,2,0,415000.0,415000.0,1,1.0,0.0,1,0
60046,83400,2,2,0,41700.0,41700.0,1,1.0,0.0,1,0
60047,113400,2,2,0,56700.0,56700.0,1,1.0,0.0,1,0
60109,1159200,5,5,0,231840.0,231840.0,1,1.0,0.0,1,0
60205,126000,3,3,0,42000.0,42000.0,1,1.0,0.0,1,0
60247,3000,1,1,0,3000.0,3000.0,1,1.0,0.0,1,0
60263,3400,1,1,0,3400.0,3400.0,1,1.0,0.0,1,0
60502,3961800,2,2,0,1980900.0,1980900.0,1,1.0,0.0,1,0
60599,1350300,1,1,0,1350300.0,1350300.0,1,1.0,0.0,1,0
60605,104437100,3,3,0,34812366.666666664,34812366.666666664,1,1.0,0.0,1,0
60660,59800,1,1,0,59800.0,59800.0,1,1.0,0.0,1,0
60662,1192600,3,3,0,397533.3333333333,397533.3333333333,1,1.0,0.0,1,0
60827,338300,3,3,0,112766.66666666667,112766.66666666667,1,1.0,0.0,1,0
60831,34800,2,2,0,17400.0,17400.0,1,1.0,0.0,1,0
61174,0,9,0,9,0.0,,0,0.0,1.0,0,1
61245,1777700,1,1,0,1777700.0,1777700.0,1,1.0,0.0,1,0
61420,55000,1,1,0,55000.0,55000.0,1,1.0,0.0,1,0
61614,1591700,7,7,0,227385.7142857143,227385.7142857143,1,1.0,0.0,1,0
61800,10392700,3,3,0,3464233.3333333335,3464233.3333333335,1,1.0,0.0,1,0
61820,4600,1,1,0,4600.0,4600.0,1,1.0,0.0,1,0
61828,2322400,1,1,0,2322400.0,2322400.0,1,1.0,0.0,1,0
61845,19400,1,1,0,19400.0,19400.0,1,1.0,0.0,1,0
61990,113600100,18,18,0,6311116.666666667,6311116.666666667,1,1.0,0.0,1,0
62175,12000,1,1,0,12000.0,12000.0,1,1.0,0.0,1,0
62199,148900,3,3,0,49633.333333333336,49633.333333333336,1,1.0,0.0,1,0
62222,9600,2,2,0,4800.0,4800.0,1,1.0,0.0,1,0
62305,2700,3,3,0,900.0,900.0,1,1.0,0.0,1,0
62475,12519200,2,2,0,6259600.0,6259600.0,1,1.0,0.0,1,0
62561,180000,2,2,0,90000.0,90000.0,1,1.0,0.0,1,0
62572,1361100,7,7,0,194442.85714285713,194442.85714285713,1,1.0,0.0,1,0
62678,28200,1,1,0,28200.0,28200.0,1,1.0,0.0,1,0
62699,30600,2,2,0,15300.0,15300.0,1,1.0,0.0,1,0
62781,131500,2,2,0,65750.0,65750.0,1,1.0,0.0,1,0
62834,112100,1,1,0,112100.0,112100.0,1,1.0,0.0,1,0
62836,4600,1,1,0,4600.0,4600.0,1,1.0,0.0,1,0
62864,96000,3,3,0,32000.0,32000.0,1,1.0,0.0,1,0
63019,377400,2,2,0,188700.0,188700.0,1,1.0,0.0,1,0
63096,387874400,7,7,0,55410628.571428575,55410628.571428575,1,1.0,0.0,1,0
63145,290000,1,1,0,290000.0,290000.0,1,1.0,0.0,1,0
63169,27800,1,1,0,27800.0,27800.0,1,1.0,0.0,1,0
63179,19400,2,2,0,9700.0,9700.0,1,1.0,0.0,1,0
63231,21600,3,3,0,7200.0,7200.0,1,1.0,0.0,1,0
63518,50300,3,3,0,16766.666666666668,16766.666666666668,1,1.0,0.0,1,0
63562,288200,4,4,0,72050.0,72050.0,1,1.0,0.0,1,0
63579,274400,1,1,0,274400.0,274400.0,1,1.0,0.0,1,0
63670,978600,2,2,0,489300.0,489300.0,1,1.0,0.0,1,0
63680,11812600,19,19,0,621715.7894736842,621715.7894736842,1,1.0,0.0,1,0
64055,251900,1,1,0,251900.0,251900.0,1,1.0,0.0,1,0
64065,2006400,1,1,0,2006400.0,2006400.0,1,1.0,0.0,1,0
64127,967500,1,1,0,967500.0,967500.0,1,1.0,0.0,1,0
64132,42400,1,1,0,42400.0,42400.0,1,1.0,0.0,1,0
64265,101900,9,9,0,11322.222222222223,11322.222222222223,1,1.0,0.0,1,0
64336,718200,2,2,0,359100.0,359100.0,1,1.0,0.0,1,0
64375,3246500,14,14,0,231892.85714285713,231892.85714285713,1,1.0,0.0,1,0
64419,0,1,0,1,0.0,,0,0.0,1.0,0,1
64594,7965200,4,4,0,1991300.0,1991300.0,1,1.0,0.0,1,0
64719,69300,2,2,0,34650.0,34650.0,1,1.0,0.0,1,0
64757,12400,1,1,0,12400.0,12400.0,1,1.0,0.0,1,0
64772,216200,1,1,0,216200.0,216200.0,1,1.0,0.0,1,0
65028,98900,19,19,0,5205.263157894737,5205.263157894737,1,1.0,0.0,1,0
65035,219300,3,2,1,73100.0,109650.0,1,0.6666666666666666,0.3333333333333333,1,1
65097,11200,1,1,0,11200.0,11200.0,1,1.0,0.0,1,0
