EID,TARGET
9775,1
9777,1
9784,1
9785,0
9788,0
9794,0
9799,0
9800,0
9804,0
9809,0
9813,0
9819,0
9825,1
9830,0
9833,0
9838,0
9840,0
9849,0
9852,0
9857,0
9863,0
9879,0
9881,0
9885,1
9887,0
9890,0
9898,0
9900,0
9904,0
9906,1
9908,0
9918,0
9920,0
9924,0
9925,0
9927,0
9931,0
9932,0
9934,0
9939,0
9940,0
9945,0
9955,0
9973,0
9977,0
9978,0
9980,0
9983,0
9988,0
9996,0
9998,0
9999,0
10017,1
10021,0
10023,0
10025,1
10026,0
10034,0
10041,0
10046,1
10048,0
10051,0
10053,0
10055,0
10056,1
10058,0
10062,0
10068,1
10069,0
10072,0
10076,0
10086,0
10092,0
10094,0
10096,0
10097,0
10099,1
10101,0
10111,1
10113,0
10114,0
10119,0
10124,0
10125,0
10128,0
10130,0
10131,0
10133,0
10136,0
10143,0
10144,0
10145,0
10147,0
10148,0
10149,0
10152,0
10155,0
10158,0
10162,1
10167,0
10171,0
10172,1
10173,0
10179,0
10180,0
10181,0
10182,1
10183,0
10185,0
10186,0
10187,0
10188,0
10191,0
10192,0
10199,0
10202,0
10206,0
10208,0
10211,0
10216,0
10217,0
10222,0
10224,1
10226,0
10227,0
10229,0
10232,1
10233,0
10234,0
10239,0
10240,1
10241,1
10243,0
10244,0
10246,0
10247,1
10251,0
10252,0
10253,0
10256,0
10257,1
10261,0
10267,1
10271,0
10272,0
10278,0
10281,0
10286,0
10289,0
10291,0
10292,0
10301,0
10303,0
10313,0
10314,0
10315,0
10320,0
10324,0
10325,0
10327,0
10328,1
10329,0
10330,1
10337,0
10340,0
10342,1
10344,1
10355,0
10356,0
10358,0
10360,0
10364,0
10369,0
10370,0
10371,0
10375,0
10380,0
10387,0
10392,0
10393,0
10394,0
10396,1
10399,0
10400,1
10404,0
10408,0
10409,0
10411,1
10415,0
10416,0
10419,1
10420,0
10422,0
10425,0
10430,0
10432,0
10433,0
10434,0
10436,0
10437,0
10439,1
10446,0
10447,0
10448,0
10450,0
10456,0
10463,1
10464,0
10472,0
10474,0
10477,0
10479,0
10482,0
10483,1
10484,1
10486,0
10493,0
10494,1
10495,0
10496,1
10497,0
10498,0
10500,0
10506,0
10507,0
10512,1
10514,0
10523,0
10525,0
10526,0
10528,0
10529,0
10541,0
10545,0
10546,0
10553,1
10555,0
10558,1
10559,0
10560,0
10566,0
10572,0
10577,0
10580,0
10584,1
10588,0
10589,0
10590,0
10592,0
10594,0
10595,0
10596,1
10609,0
10613,0
10618,0
10619,0
10621,0
10628,1
10629,0
10634,0
10637,0
10638,0
10639,0
10640,1
10647,0
10657,0
10659,1
10660,0
10661,0
10663,0
10664,0
10680,0
10682,0
10683,0
10689,0
10691,1
10695,0
10701,0
10704,0
10714,0
10719,0
10720,0
10721,0
10729,0
10735,0
10737,1
10745,0
10752,0
10754,1
10761,1
10763,1
10765,0
10770,0
10771,0
10772,0
10775,0
10777,0
10781,0
10783,0
10785,0
10786,0
10787,0
10798,0
10801,0
10802,0
10805,0
10807,0
10808,0
10811,0
10814,0
10820,1
10824,0
10828,0
10831,0
10840,1
10842,0
10847,0
10856,0
10859,0
10861,1
10864,0
10867,0
10869,1
10871,0
10876,0
10882,0
10885,1
10895,0
10896,0
10898,0
10900,0
10902,0
10904,0
10906,0
10909,1
10912,0
10915,1
10918,1
10927,0
10929,0
10935,0
10937,0
10941,0
10944,0
10948,0
10951,0
10956,0
10960,0
10961,0
10965,0
10979,0
10981,0
10986,1
10988,1
10993,1
10995,1
10996,0
10997,0
11006,0
11009,0
11012,0
11014,0
11016,1
11018,1
11020,0
11026,0
11030,0
11034,0
11035,0
11045,1
11055,0
11060,0
11062,0
11064,0
11074,0
11077,0
11083,0
11086,1
11088,0
11089,1
11095,0
11097,0
11109,1
11112,0
11115,0
11116,0
11118,0
11119,0
11120,0
11121,0
11125,0
11129,0
11133,0
11138,0
11143,1
11144,0
11145,0
11148,0
11151,0
11152,0
11167,1
11169,1
11177,0
11178,0
11189,0
11199,0
11203,0
11204,1
11210,0
11217,0
11218,0
11223,0
11225,0
11226,0
11233,0
11237,0
11239,1
11240,0
11242,0
11247,0
11251,0
11254,0
11258,0
11263,0
11265,0
11268,0
11269,0
11271,0
11272,0
11273,0
11276,0
11282,0
11284,0
11285,0
11287,0
11291,0
11298,0
11300,0
11305,0
11313,0
11317,0
11318,0
11319,0
11329,0
11330,0
11332,0
11337,0
11338,0
11340,0
11355,1
11356,0
11361,0
11370,0
11375,0
11379,0
11386,0
11387,0
11388,1
11393,0
11396,0
11398,0
11399,0
11400,0
11404,0
11405,0
11409,0
11410,0
11414,0
11415,0
11419,1
11422,0
11428,0
11431,1
11432,0
11433,1
11434,0
11440,0
11448,1
11450,0
11455,0
11458,0
11460,0
11462,0
11465,0
11474,1
11479,0
11480,0
11482,0
11483,0
11489,0
11491,1
11492,0
11493,0
11495,0
11502,0
11508,0
11509,1
11511,0
11512,1
11513,0
11515,0
11516,0
11521,0
11524,0
11528,0
11535,0
11536,0
11537,0
11538,0
11540,0
11541,0
11543,0
11544,1
11545,0
11546,1
11549,0
11558,0
11559,0
11561,0
11572,0
11574,0
11576,0
11578,0
11580,0
11581,0
11589,1
11591,1
11593,0
11595,0
11599,0
11604,1
11607,1
11613,0
11614,0
11615,0
11617,0
11619,1
11620,0
11621,1
11623,0
11625,0
11627,0
11629,0
11634,0
11648,1
11649,1
11651,0
11659,0
11662,0
11665,0
11666,0
11669,0
11673,0
11678,1
11682,0
11690,0
11691,0
11693,0
11696,1
11700,0
11701,0
11705,1
11707,0
11712,0
11718,0
11722,0
11723,0
11725,0
11726,0
11727,0
11732,0
11734,0
11746,1
11748,0
11750,0
11752,0
11755,0
11759,1
11762,0
11767,1
11770,0
11773,0
11774,0
11777,0
11778,0
11779,0
11780,0
11789,0
11793,0
11795,0
11797,0
11798,0
11801,0
11802,0
11804,0
11805,0
11813,0
11822,0
11828,0
11829,0
11834,0
11835,0
11836,0
11837,0
11840,0
11846,1
11847,0
11848,0
11851,0
11852,0
11853,1
11858,1
11863,0
11864,0
11868,0
11869,0
11870,0
11875,0
11876,0
11879,0
11881,0
11882,1
11886,0
11888,0
11890,0
11894,1
11897,0
11903,0
11904,0
11906,1
11908,1
11914,0
11918,0
11920,1
11928,0
11929,0
11932,1
11935,1
11938,0
11939,1
11943,0
11950,0
11953,0
11954,0
11958,0
11963,0
11966,0
11968,0
11970,0
11988,0
11992,0
11994,0
12004,0
12007,0
12008,0
12010,1
12012,0
12015,0
12017,0
12020,1
12035,0
12043,0
12045,0
12046,0
12049,1
12053,0
12054,0
12055,0
12059,0
12068,0
12069,0
12073,1
12081,0
12083,0
12089,0
12099,0
12101,0
12102,0
12103,0
12107,0
12108,0
12109,0
12111,0
12114,0
12123,0
12126,0
12127,0
12129,0
12133,0
12134,0
12136,0
12137,0
12144,0
12145,1
12155,0
12159,0
12160,0
12165,0
12169,0
12170,0
12173,0
12177,1
12178,0
12182,0
12183,1
12194,1
12198,0
12210,0
12211,0
12212,0
12213,0
12220,0
12222,0
12226,0
12235,0
12236,0
12246,0
12247,1
12253,0
12254,0
12255,1
12257,0
12261,1
12262,0
12271,0
12275,1
12277,0
12278,1
12283,0
12288,1
12291,0
12299,0
12300,0
12314,0
12316,1
12317,1
12319,0
12320,0
12322,0
12329,0
12330,0
12332,1
12335,0
12336,0
12337,0
12339,0
12340,0
12345,0
12346,0
12348,0
12350,0
12353,0
12356,0
12362,1
12369,0
12372,0
12374,1
12381,0
12391,0
12395,0
12399,0
12408,0
12409,1
12421,1
12423,0
12425,0
12433,0
12434,0
12437,0
12442,0
12450,0
12458,0
12461,0
12462,0
12465,1
12472,0
12475,0
12477,0
12481,0
12482,1
12487,1
12492,1
12505,0
12515,0
12523,0
12524,0
12525,0
12526,0
12527,1
12534,0
12535,0
12539,0
12544,0
12548,1
12550,0
12554,0
12556,0
12557,0
12563,0
12567,0
12569,1
12573,0
12576,0
12577,0
12580,0
12582,1
12583,0
12589,0
12592,0
12596,0
12597,0
12599,0
12601,0
12602,1
12606,0
12607,0
12609,0
12621,0
12622,0
12626,1
12635,0
12637,0
12640,0
12641,1
12642,1
12643,0
12649,0
12650,0
12653,1
12658,0
12664,1
12670,0
12671,0
12672,0
12674,0
12678,0
12691,0
12694,0
12697,0
12698,0
12703,0
12711,1
12713,0
12714,1
12721,0
12729,0
12730,0
12732,1
12733,0
12739,0
12745,0
12747,0
12750,0
12755,0
12757,0
12761,0
12764,1
12765,0
12770,0
12773,0
12774,1
12777,0
12780,0
12782,1
12785,0
12787,0
12788,0
12792,0
12793,0
12801,1
12804,0
12805,0
12808,0
12809,0
12811,0
12817,0
12821,0
12823,1
12826,0
12828,0
12829,0
12830,0
12832,0
12837,1
12843,1
12844,0
12852,1
12856,0
12859,0
12861,0
12864,0
12865,0
12870,0
12872,0
12873,0
12874,0
12876,1
12885,0
12887,0
12889,0
12890,0
12896,0
12901,0
12905,1
12908,1
12910,1
12912,1
12913,0
12918,0
12919,0
12922,1
12924,0
12928,0
12934,0
12941,0
12942,0
12945,0
12946,0
12949,0
12950,1
12953,0
12958,0
12963,0
12966,0
12967,0
12976,1
12979,0
12989,0
12995,0
13000,1
13002,0
13006,1
13012,0
13019,0
13022,0
13023,0
13026,0
13027,0
13028,0
13029,0
13032,0
13033,0
13040,0
13045,0
13048,0
13051,0
13052,0
13053,0
13055,0
13059,1
13060,0
13066,1
13067,0
13070,0
13071,0
13072,0
13074,0
13079,0
13080,0
13091,0
13095,0
13097,0
13098,0
13099,1
13118,1
13120,0
13121,1
13122,0
13123,0
13125,0
13127,0
13128,0
13139,0
13144,0
13145,0
13146,0
13151,0
13152,0
13154,0
13156,0
13159,0
13162,0
13164,1
13166,1
13172,1
13180,0
13182,0
13187,0
13190,0
13193,1
13194,1
13196,0
13211,0
13212,0
13213,0
13214,0
13216,0
13221,0
13223,0
13224,1
13228,0
13230,0
13239,0
13240,1
13241,0
13249,0
13250,0
13251,0
13256,0
13257,0
13260,0
13263,1
13265,0
13272,1
13273,0
13277,0
13279,0
13280,1
13281,0
13284,0
13294,0
13295,1
13298,0
13307,1
13310,0
13315,0
13316,0
13330,0
13331,0
13337,0
13339,0
13343,0
13350,0
13351,1
13354,0
13358,0
13359,0
13362,1
13364,0
13367,0
13368,0
13370,0
13372,0
13373,0
13374,0
13387,0
13388,0
13389,0
13391,1
13393,0
13397,0
13398,0
13399,0
13402,0
13405,1
13414,0
13415,0
13417,1
13418,0
13419,0
13431,0
13437,0
13438,1
13439,0
13440,1
13443,0
13447,0
13450,0
13452,0
13458,0
13461,0
13462,0
13464,1
13465,0
13473,0
13474,0
13476,0
13483,0
13484,0
13485,0
13486,1
13487,0
13488,1
13489,0
13493,0
13495,0
13496,0
13503,0
13505,0
13506,0
13507,0
13514,0
13516,1
13519,0
13522,0
13523,1
13526,1
13534,0
13535,1
13537,0
13538,0
13544,0
13545,0
13546,0
13548,0
13549,0
13550,0
13554,0
13557,0
13563,0
13565,0
13568,0
13569,1
13570,0
13572,0
13574,0
13583,0
13585,0
13596,0
13599,0
13601,0
13605,0
13606,0
13612,0
13615,0
13622,1
13623,0
13625,0
13626,0
13627,0
13633,0
13637,0
13639,1
13641,0
13646,0
13648,1
13649,1
13652,0
13655,0
13656,0
13659,0
13668,0
13671,0
13672,1
13673,0
13675,0
13677,0
13680,0
13695,1
13696,1
13697,0
13699,0
13701,1
13709,0
13714,0
13715,0
13716,1
13719,1
13726,0
13732,0
13739,0
13743,0
13744,0
13745,0
13746,1
13748,1
13749,0
13751,0
13754,0
13757,0
13761,0
13762,0
13763,1
13764,0
13769,0
13771,0
13772,0
13776,1
13780,0
13790,0
13796,1
13797,1
13799,1
13801,1
13808,0
13811,0
13818,0
13819,0
13822,0
13829,0
13830,0
13833,0
13834,1
13836,0
13837,0
13839,1
13842,0
13846,1
13848,1
13853,0
13854,1
13859,0
13863,0
13864,1
13870,0
13874,0
13879,0
13880,0
13881,0
13883,0
13885,0
13887,0
13888,1
13889,0
13890,0
13893,1
13905,0
13907,1
13914,1
13916,0
13922,0
13923,0
13930,0
13936,0
13937,0
13940,0
13946,1
13955,0
13957,0
13958,1
13964,0
13972,0
13973,1
13974,0
13976,0
13977,1
13978,1
13983,0
13984,0
13990,0
13991,1
13997,1
14000,1
14004,0
14007,0
14008,0
14013,0
14014,1
14018,0
14019,0
14021,0
14023,0
14025,0
14027,0
14034,0
14035,0
14037,0
14038,0
14040,0
14041,1
14045,0
14047,0
14049,1
14051,0
14054,0
14055,0
14057,1
14060,0
14062,0
14064,1
14066,0
14068,0
14075,0
14082,0
14088,0
14094,0
14097,0
14102,0
14105,0
14106,0
14107,0
14108,1
14110,0
14114,0
14117,0
14118,0
14119,0
14122,1
14125,1
14128,0
14130,0
14131,1
14133,0
14134,0
14137,0
14138,0
14139,1
14142,1
14144,0
14145,0
14146,0
14150,0
14153,1
14156,0
14158,0
14160,0
14162,1
14164,0
14172,0
14174,0
14179,0
14182,0
14186,1
14187,0
14190,0
14193,0
14197,0
14201,0
14202,0
14203,0
14204,1
14206,0
14210,0
14211,0
14213,0
14217,1
14219,0
14220,1
14222,0
14226,0
14231,0
14234,1
14237,0
14239,1
14246,0
14263,0
14264,0
14271,1
14275,0
14282,0
14292,0
14295,0
14304,0
14309,1
14310,0
14313,0
14314,0
14315,1
14317,0
14318,0
14319,0
14323,0
14324,0
14327,0
14336,0
14339,0
14340,0
14344,1
14353,0
14354,0
14367,0
14374,0
14377,0
14381,0
14383,0
14388,0
14391,0
14395,0
14398,1
14401,0
14403,0
14404,0
14405,0
14406,1
14410,0
14411,0
14412,0
14414,0
14417,0
14423,0
14426,0
14427,1
14431,0
14435,1
14439,0
14441,0
14447,1
14449,1
14450,1
14451,0
14454,0
14459,0
14471,0
14473,0
14474,0
14476,0
14481,0
14482,0
14485,1
14488,0
14493,0
14495,0
14496,0
14503,0
14506,0
14510,0
14512,1
14513,0
14515,1
14519,0
14524,0
14526,0
14527,0
14532,0
14534,0
14538,0
14541,0
14546,0
14555,0
14556,0
14563,0
14566,0
14569,0
14571,1
14574,1
14577,1
14579,0
14580,0
14582,1
14587,0
14588,0
14589,0
14592,0
14594,1
14599,0
14601,0
14606,0
14610,0
14611,0
14612,0
14614,0
14620,0
14621,0
14626,0
14628,1
14633,0
14637,0
14638,0
14639,1
14645,0
14653,0
14656,1
14657,1
14659,0
14663,0
14667,0
14679,0
14683,1
14692,0
14695,0
14698,0
14700,0
14703,0
14704,0
14707,0
14714,0
14718,0
14719,0
14725,0
14731,0
14736,0
14746,0
14752,0
14753,0
14756,0
14759,0
14761,0
14763,0
14766,0
14780,0
14786,0
14789,0
14793,0
14797,0
14801,0
14803,0
14804,0
14806,1
14810,0
14815,0
14816,0
14829,0
14831,0
14835,0
14836,0
14838,0
14839,1
14841,1
14857,0
14858,0
14866,0
14873,0
14877,0
14879,0
14881,0
14882,0
14883,0
14888,1
14889,0
14892,0
14897,0
14899,0
14900,0
14903,0
14904,0
14912,0
14913,0
14919,0
14923,0
14932,0
14936,0
14945,0
14957,0
14958,0
14959,0
14960,0
14963,0
14969,1
14972,1
14973,0
14974,0
14977,0
14982,0
14983,1
14984,0
14987,0
14989,0
14990,0
14993,1
14994,0
14996,0
14999,0
15000,1
15002,0
15006,0
15008,0
15010,0
15013,0
15015,0
15019,0
15021,1
15035,0
15036,0
15040,0
15041,0
15042,0
15043,0
15046,1
15049,0
15054,1
15055,1
15057,0
15058,0
15060,0
15062,0
15063,0
15069,1
15070,0
15073,0
15074,0
15076,0
15079,0
15082,1
15085,0
15089,0
15092,0
15095,1
15097,0
15101,0
15104,0
15108,1
15113,0
15116,1
15117,0
15121,0
15126,1
15127,0
15131,0
15132,0
15135,0
15139,0
15141,0
15145,0
15146,0
15152,1
15155,0
15156,1
15159,0
15160,0
15163,0
15164,0
15165,0
15166,0
15167,0
15168,0
15171,0
15173,0
15178,1
15185,0
15186,0
15193,0
15196,0
15200,0
15202,0
15204,0
15207,1
15219,0
15223,0
15226,0
15231,0
15232,0
15236,0
15239,0
15241,0
15243,0
15248,0
15258,1
15259,0
15261,0
15263,0
15264,0
15268,0
15278,0
15291,0
15296,0
15305,0
15311,0
15316,0
15321,0
15322,0
15335,0
15338,0
15341,0
15345,0
15349,0
15351,0
15353,0
15355,0
15360,0
15361,0
15362,0
15366,1
15367,0
15373,0
15376,0
15383,1
15384,1
15389,0
15390,0
15395,1
15401,0
15408,0
15409,0
15412,1
15414,1
15415,0
15419,0
15423,0
15424,0
15426,0
15434,1
15441,1
15446,0
15449,1
15451,1
15454,0
15455,1
15457,1
15466,0
15467,0
15468,0
15472,1
15496,1
15497,1
15503,0
15504,0
15506,0
15512,1
15513,0
15515,0
15529,0
15533,0
15538,0
15546,0
15550,0
15552,0
15553,0
15559,0
15560,0
15561,0
15562,0
15564,0
15566,0
15568,0
15570,0
15581,0
15582,0
15586,0
15588,0
15593,0
15594,0
15598,0
15603,0
15609,0
15614,0
15621,1
15627,0
15631,0
15638,1
15642,0
15644,0
15648,0
15649,0
15650,0
15653,0
15654,0
15656,0
15657,0
15658,0
15661,0
15663,1
15666,0
15669,0
15680,0
15686,0
15689,1
15691,0
15692,0
15693,0
15695,0
15699,0
15704,0
15711,0
15713,0
15719,0
15720,0
15724,1
15727,0
15729,0
15733,0
15736,0
15740,1
15745,0
15746,0
15747,0
15749,0
15750,0
15752,0
15759,0
15760,0
15761,0
15766,0
15768,0
15769,1
15771,0
15775,0
15776,1
15778,0
15780,0
15784,0
15785,0
15789,0
15790,0
15793,0
15794,0
15796,1
15797,1
15806,0
15809,0
15813,0
15816,0
15821,0
15825,0
15826,0
15827,0
15835,0
15840,1
15841,1
15845,1
15848,0
15853,0
15857,0
15864,0
15869,0
15874,0
15875,0
15877,0
15880,0
15882,0
15885,0
15887,0
15889,1
15895,0
15897,0
15900,0
15902,0
15904,0
15906,0
15910,0
15914,0
15916,0
15923,0
15926,0
15939,1
15951,0
15952,0
15954,0
15956,0
15958,0
15967,0
15971,0
15974,0
15983,0
15986,0
15987,0
15988,0
15998,0
15999,0
16002,0
16003,1
16004,0
16009,0
16018,0
16020,0
16021,0
16022,0
16024,0
16025,0
16028,0
16030,0
16041,0
16046,0
16048,0
16052,1
16053,0
16054,1
16055,0
16058,0
16061,0
16063,0
16064,0
16071,1
16074,0
16078,0
16082,0
16092,0
16096,0
16097,1
16101,0
16103,0
16105,1
16107,1
16108,0
16114,0
16115,0
16116,1
16131,0
16145,0
16148,0
16150,0
16153,0
16164,0
16168,0
16169,0
16173,0
16176,0
16178,0
16183,0
16185,0
16191,0
16192,0
16201,0
16207,0
16208,0
16214,0
16220,0
16224,0
16229,0
16230,0
16232,0
16233,1
16234,0
16239,0
16256,0
16258,0
16270,0
16271,1
16272,0
16273,0
16277,0
16279,0
16284,0
16286,0
16289,0
16290,1
16291,0
16295,0
16297,0
16304,0
16307,1
16309,0
16310,0
16316,0
16320,0
16323,0
16325,1
16331,0
16334,0
16336,0
16337,0
16338,0
16339,1
16341,0
16344,0
16345,1
16349,0
16352,0
16353,0
16354,0
16355,0
16357,0
16360,1
16366,0
16369,0
16374,1
16379,1
16382,1
16384,0
16386,0
16387,0
16399,0
16402,0
16403,0
16405,0
16410,0
16416,1
16425,0
16426,0
16428,0
16430,1
16438,0
16445,1
16453,0
16455,0
16462,0
16467,1
16468,0
16471,0
16482,0
16485,1
16489,1
16492,0
16493,1
16497,0
16498,0
16500,0
16502,0
16505,0
16507,0
16512,0
16513,0
16517,0
16518,1
16523,1
16527,0
16532,0
16545,0
16546,0
16547,1
16550,1
16551,0
16554,0
16557,0
16563,0
16567,0
16575,0
16581,0
16582,0
16590,0
16591,1
16593,1
16599,0
16601,1
16602,0
16604,0
16607,1
16612,1
16615,0
16616,0
16619,1
16622,0
16625,0
16631,0
16633,0
16635,0
16642,0
16646,0
16650,1
16657,0
16658,0
16662,0
16665,1
16666,0
16670,1
16672,0
16675,1
16677,1
16680,0
16682,0
16684,0
16687,0
16691,0
16692,0
16695,0
16697,0
16698,1
16701,0
16702,0
16704,0
16706,0
16709,0
16711,0
16714,0
16719,0
16721,0
16724,0
16726,0
16728,0
16729,1
16732,0
16735,0
16736,0
16738,0
16740,0
16743,0
16746,1
16747,0
16749,0
16752,1
16756,0
16763,0
16765,1
16766,0
16768,0
16772,0
16773,0
16775,1
16776,0
16777,1
16781,0
16784,0
16788,0
16802,0
16806,0
16809,0
16811,0
16817,0
16818,0
16820,0
16821,0
16823,0
16827,0
16829,0
16838,1
16843,0
16852,0
16854,0
16856,0
16860,1
16868,0
16871,0
16876,0
16877,0
16884,0
16887,1
16893,0
16894,1
16896,0
16899,1
16900,0
16903,0
16905,0
16910,0
16913,0
16924,0
16929,1
16931,0
16933,0
16934,0
16937,0
16939,0
16941,1
16944,1
16949,0
16954,0
16955,0
16973,1
16982,0
16989,0
16991,0
16996,0
16999,0
17001,1
17004,1
17006,0
17009,0
17023,0
17024,1
17025,0
17029,0
17032,0
17033,0
17035,0
17036,0
17037,0
17041,0
17042,0
17043,1
17048,0
17056,0
17057,0
17058,0
17065,0
17067,0
17077,0
17078,0
17080,0
17081,0
17082,0
17085,0
17091,0
17092,0
17093,0
17097,1
17102,0
17104,0
17117,0
17123,0
17127,0
17128,1
17129,1
17131,0
17135,0
17139,0
17145,1
17151,1
17153,1
17154,0
17157,0
17160,0
17162,0
17169,0
17174,1
17177,0
17181,1
17187,0
17190,0
17191,0
17197,0
17201,0
17202,1
17205,0
17208,0
17210,0
17211,0
17216,0
17224,0
17226,0
17229,0
17231,0
17232,0
17233,0
17234,0
17235,0
17238,0
17239,0
17247,0
17251,0
17252,1
17254,0
17257,0
17258,1
17262,0
17265,0
17269,0
17278,1
17284,1
17289,1
17290,0
17291,1
17293,1
17294,1
17295,1
17297,0
17298,0
17302,0
17303,0
17305,0
17306,0
17310,0
17311,0
17316,1
17320,0
17323,0
17325,0
17331,1
17336,0
17337,0
17340,1
17345,0
17348,0
17351,0
17352,0
17353,1
17354,0
17355,1
17357,1
17360,0
17362,0
17365,0
17366,0
17374,1
17376,0
17379,0
17381,0
17384,0
17392,0
17393,0
17394,0
17396,0
17397,0
17398,0
17399,0
17400,0
17403,1
17404,0
17407,0
17410,0
17412,0
17416,0
17418,1
17419,0
17426,0
17432,0
17436,0
17437,0
17438,0
17439,0
17445,0
17448,0
17449,1
17451,0
17452,0
17453,1
17457,0
17458,0
17465,1
17466,1
17467,0
17468,0
17469,0
17471,0
17472,0
17480,0
17482,0
17487,0
17493,0
17494,0
17497,0
17511,0
17513,0
17515,0
17517,0
17521,1
17527,0
17530,0
17533,1
17535,0
17541,0
17543,1
17544,0
17545,0
17549,0
17552,0
17553,0
17555,0
17562,0
17563,0
17564,0
17566,0
17571,0
17575,1
17583,0
17587,0
17591,0
17594,0
17596,0
17598,0
17603,0
17604,0
17607,0
17609,1
17616,1
17617,0
17619,0
17626,0
17627,0
17631,0
17641,0
17649,0
17652,0
17655,0
17656,0
17658,0
17664,0
17670,0
17672,0
17676,0
17698,1
17700,0
17701,0
17702,0
17706,0
17707,0
17709,0
17711,0
17715,0
17727,0
17730,0
17738,1
17741,0
17744,0
17753,0
17759,0
17760,1
17761,0
17762,0
17767,0
17768,0
17773,0
17776,0
17779,0
17783,1
17784,1
17793,1
17795,0
17797,0
17801,1
17803,0
17804,0
17805,0
17810,0
17815,0
17816,0
17818,1
17823,0
17824,0
17827,1
17831,0
17836,0
17837,0
17844,0
17845,0
17847,0
17850,0
17851,0
17854,0
17858,0
17865,0
17869,0
17873,0
17876,0
17877,0
17889,0
17902,0
17903,0
17907,0
17921,0
17922,0
17923,0
17927,0
17934,0
17946,0
17948,0
17954,0
17957,0
17959,0
17963,1
17966,0
17970,1
17972,0
17976,0
17982,0
17985,0
17992,0
18001,1
18007,0
18011,0
18013,0
18022,1
18028,0
18029,0
18034,0
18035,0
18040,1
18041,0
18047,0
18048,0
18049,1
18050,0
18051,0
18053,0
18055,0
18056,0
18059,0
18064,0
18065,1
18069,0
18070,1
18072,0
18075,0
18076,0
18077,0
18078,0
18082,0
18086,0
18088,1
18090,0
18098,1
18099,0
18103,0
18104,0
18105,0
18107,0
18108,1
18110,0
18111,0
18114,0
18118,0
18123,0
18126,1
18134,0
18137,0
18147,0
18149,0
18154,0
18157,0
18162,0
18166,0
18169,0
18176,0
18186,0
18189,1
18192,0
18194,0
18195,0
18207,0
18213,0
18219,0
18221,0
18225,0
18226,0
18230,1
18234,0
18237,0
18243,0
18246,1
18248,0
18250,0
18251,1
18254,1
18255,0
18256,0
18260,0
18271,0
18276,0
18282,0
18283,0
18284,0
18287,0
18291,0
18295,0
18307,0
18308,0
18312,0
18313,0
18316,0
18317,0
18323,0
18325,1
18327,0
18329,0
18332,0
18334,0
18337,0
18338,0
18339,0
18341,1
18343,1
18347,0
18355,0
18358,0
18368,0
18371,1
18380,0
18384,0
18386,0
18387,0
18389,0
18390,1
18397,0
18404,0
18407,1
18408,1
18409,0
18418,0
18420,0
18424,0
18427,1
18430,0
18434,0
18435,0
18438,1
18451,0
18452,0
18453,1
18457,1
18458,0
18462,0
18466,0
18467,0
18470,1
18474,0
18475,0
18479,0
18480,0
18482,0
18484,0
18487,0
18488,0
18490,0
18491,0
18492,0
18499,0
18506,0
18508,0
18511,1
18512,0
18514,0
18517,1
18526,1
18527,0
18534,0
18537,1
18538,0
18539,0
18540,0
18542,0
18551,0
18561,0
18566,0
18569,0
18573,0
18575,0
18578,1
18584,0
18586,0
18591,0
18594,0
18596,1
18599,0
18605,0
18607,0
18616,0
18625,1
18626,0
18635,0
18645,0
18653,0
18654,0
18655,0
18656,0
18657,1
18660,0
18661,0
18663,1
18668,0
18670,0
18673,0
18676,0
18679,0
18684,0
18699,0
18702,0
18705,0
18709,0
18712,0
18717,0
18729,1
18730,1
18732,0
18734,0
18738,0
18741,0
18743,0
18745,0
18747,0
18750,0
18756,0
18766,0
18768,0
18769,0
18770,0
18779,0
18781,0
18785,0
18786,1
18799,0
18800,0
18804,0
18805,1
18807,0
18812,0
18820,1
18823,0
18824,0
18834,0
18839,1
18842,0
18845,0
18847,1
18848,0
18851,0
18852,0
18864,0
18865,0
18866,0
18867,0
18870,0
18874,0
18875,1
18878,0
18883,1
18887,0
18891,0
18895,0
18896,1
18910,0
18912,0
18924,0
18928,0
18929,1
18936,0
18937,0
18939,1
18940,0
18942,0
18950,0
18955,0
18959,1
18960,1
18964,0
18967,0
18975,1
18979,0
18981,0
18987,0
18989,0
18996,0
19005,0
19006,0
19010,0
19017,0
19020,0
19024,1
19027,0
19037,0
19039,0
19041,0
19042,0
19049,0
19056,1
19063,0
19070,0
19071,0
19072,0
19079,0
19084,0
19085,0
19086,0
19087,0
19089,0
19107,0
19109,1
19115,0
19117,0
19120,0
19126,1
19130,1
19131,0
19132,1
19140,0
19143,0
19144,0
19151,0
19152,0
19154,0
19155,1
19163,0
19168,0
19171,0
19173,0
19176,0
19177,0
19186,0
19188,0
19189,0
19190,0
19196,0
19198,0
19199,0
19200,0
19209,0
19212,0
19215,0
19216,0
19217,0
19223,0
19228,0
19232,1
19235,0
19238,0
19240,0
19243,0
19244,1
19245,0
19249,0
19251,0
19252,1
19258,0
19260,0
19261,0
19265,0
19266,0
19268,0
19269,0
19270,0
19274,0
19277,0
19281,0
19284,0
19286,0
19287,0
19293,1
19295,0
19296,0
19301,0
19303,0
19305,0
19310,0
19311,0
19313,0
19315,0
19316,0
19317,1
19319,0
19334,0
19339,0
19341,1
19342,0
19347,0
19349,0
19350,0
19353,0
19358,0
19359,0
19362,0
19363,0
19365,0
19366,0
19368,0
19370,1
19371,0
19374,0
19382,1
19383,1
19384,1
19385,0
