EID,RIGHT_COUNT,RIGHT_11_COUNT,RIGHT_12_COUNT,RIGHT_20_COUNT,RIGHT_30_COUNT,RIGHT_40_COUNT,RIGHT_50_COUNT,RIGHT_60_COUNT,FUYU_RIGHT,WFUYU_RIGHT,IS_EXIST_WFU
3783,1,0,0,0,0,0,0,1,1,0,0
3788,1,0,0,0,0,1,0,0,1,0,0
3795,4,0,0,0,0,3,1,0,4,0,0
3798,1,0,0,0,0,1,0,0,1,0,0
3804,53,0,0,0,0,37,11,5,37,16,1
3806,1,0,0,0,0,0,0,1,1,0,0
3807,5,2,0,1,0,1,0,1,3,2,1
3815,3,0,0,0,0,2,0,1,3,0,0
3846,1,0,0,0,0,0,0,1,1,0,0
3852,2,0,0,0,0,0,0,2,2,0,0
3856,8,0,0,0,0,7,0,1,8,0,0
3860,1,1,0,0,0,0,0,0,0,1,1
3876,13,0,0,0,0,0,12,1,3,10,1
3881,2,0,0,0,0,0,0,2,2,0,0
3886,1,0,0,0,0,0,0,1,1,0,0
3889,1,0,0,0,0,1,0,0,1,0,0
3893,1,0,0,0,0,1,0,0,1,0,0
3894,1,0,0,0,0,0,0,1,1,0,0
3899,12,0,0,0,0,11,0,1,12,0,0
3913,3,0,0,0,0,0,2,1,2,1,1
3920,1,0,0,0,0,0,0,1,1,0,0
3967,1,0,0,0,0,0,0,1,1,0,0
3973,1,0,0,0,0,0,0,1,1,0,0
3977,2,0,0,0,0,2,0,0,2,0,0
3978,2,0,0,0,0,2,0,0,2,0,0
3986,3,0,0,0,0,3,0,0,3,0,0
3995,1,0,0,0,0,0,0,1,1,0,0
4000,1,0,0,0,0,0,0,1,1,0,0
4009,2,0,0,0,0,0,0,2,2,0,0
4011,18,0,0,0,0,14,0,4,14,4,1
4028,2,2,0,0,0,0,0,0,0,2,1
4031,6,0,0,0,0,0,1,5,6,0,0
4041,2,0,0,0,0,2,0,0,2,0,0
4046,34,0,0,0,0,24,0,10,23,11,1
4057,21,1,0,6,0,12,0,2,19,2,1
4065,2,0,0,0,0,0,0,2,2,0,0
4071,1,0,0,0,0,0,0,1,1,0,0
4081,1,0,0,0,0,0,0,1,1,0,0
4090,1,0,0,0,0,1,0,0,1,0,0
4099,1,0,0,0,0,1,0,0,1,0,0
4108,4,0,0,0,0,2,0,2,3,1,1
4113,3,0,0,0,0,1,0,2,2,1,1
4120,1,0,0,0,0,0,0,1,1,0,0
4125,2,0,0,0,0,0,0,2,2,0,0
4140,2,0,0,0,0,2,0,0,2,0,0
4144,3,0,0,0,0,0,0,3,3,0,0
4148,4,0,0,0,0,3,0,1,3,1,1
4164,2,0,0,0,0,0,0,2,2,0,0
4170,21,4,0,13,1,2,0,1,17,4,1
4177,1,0,0,0,0,0,1,0,1,0,0
4185,1,0,0,0,0,1,0,0,1,0,0
4189,3,0,0,0,0,3,0,0,2,1,1
4200,1,0,0,0,0,0,0,1,1,0,0
4207,1,0,0,0,0,0,0,1,1,0,0
4209,1,0,0,0,0,0,0,1,1,0,0
4210,1,0,0,0,0,0,0,1,1,0,0
4233,1,0,0,0,0,0,0,1,1,0,0
4253,8,0,0,0,0,7,0,1,7,1,1
4254,1,0,0,0,0,1,0,0,0,1,1
4261,7,0,0,0,0,3,0,4,6,1,1
4268,1,0,0,0,0,0,0,1,1,0,0
4274,5,0,0,0,0,4,0,1,5,0,0
4298,1,0,0,0,0,0,0,1,1,0,0
4308,7,0,0,0,0,0,6,1,7,0,0
4310,2,0,0,0,0,1,0,1,2,0,0
4313,1,0,0,0,0,0,0,1,1,0,0
4319,1,0,0,0,0,0,0,1,1,0,0
4320,2,0,0,0,0,2,0,0,1,1,1
4322,1,0,0,0,0,0,0,1,1,0,0
4326,26,0,0,0,0,10,0,16,23,3,1
4328,1,0,0,0,0,0,0,1,1,0,0
4333,5,0,0,0,0,4,0,1,3,2,1
4334,17,3,1,0,0,12,0,1,12,5,1
4342,1,0,0,0,0,0,0,1,1,0,0
4343,5,0,0,0,0,4,0,1,4,1,1
4362,3,0,0,0,0,0,1,2,3,0,0
4366,4,0,0,0,0,3,0,1,4,0,0
4415,1,0,0,0,0,1,0,0,1,0,0
4417,1,0,0,0,0,1,0,0,1,0,0
4433,73,0,0,0,0,65,6,2,46,27,1
4439,3,0,0,0,0,1,0,2,3,0,0
4442,11,0,0,0,0,10,0,1,11,0,0
4467,2,0,0,0,0,1,0,1,1,1,1
4468,1,0,0,0,0,0,0,1,1,0,0
4471,4,0,0,0,0,4,0,0,3,1,1
4478,3,0,0,0,0,2,0,1,3,0,0
4486,1,0,0,0,0,0,0,1,1,0,0
4490,2,0,0,0,0,2,0,0,2,0,0
4495,1,0,0,0,0,0,0,1,1,0,0
4497,3,0,0,0,0,0,0,3,3,0,0
4503,4,0,0,0,0,0,1,3,3,1,1
4510,3,0,0,0,0,0,0,3,3,0,0
4512,1,0,0,0,0,0,0,1,1,0,0
4515,3,0,0,0,0,3,0,0,1,2,1
4517,4,0,0,0,0,4,0,0,4,0,0
4524,1,0,0,0,0,0,1,0,1,0,0
4536,2,0,0,0,0,2,0,0,1,1,1
4542,1,0,0,0,0,0,0,1,1,0,0
4556,1,0,0,0,0,1,0,0,1,0,0
4565,1,0,0,0,0,0,0,1,1,0,0
4581,1,0,0,0,0,0,0,1,1,0,0
4583,45,5,1,2,0,13,14,10,36,9,1
4601,2,0,0,0,0,1,0,1,2,0,0
4607,1,0,0,0,0,1,0,0,1,0,0
4626,7,0,0,0,0,5,0,2,4,3,1
4630,1,0,0,0,0,0,0,1,1,0,0
4641,5,0,0,0,0,5,0,0,5,0,0
4644,2,0,0,0,0,0,0,2,2,0,0
4647,5,0,0,0,0,0,0,5,5,0,0
4650,1,0,0,0,0,0,0,1,1,0,0
4665,1,0,0,0,0,0,0,1,1,0,0
4671,2,0,0,0,0,1,0,1,2,0,0
4672,3,0,0,0,0,0,0,3,3,0,0
4683,27,0,0,0,0,26,0,1,18,9,1
4684,1,0,0,1,0,0,0,0,1,0,0
4685,1,0,0,0,0,0,0,1,1,0,0
4687,7,0,0,0,0,6,0,1,6,1,1
4699,1,0,0,0,0,1,0,0,0,1,1
4714,17,0,0,0,0,0,0,17,17,0,0
4717,1,0,0,0,0,0,1,0,1,0,0
4724,10,0,0,0,0,10,0,0,9,1,1
4741,6,0,0,0,0,6,0,0,0,6,1
4746,1,0,0,0,0,0,0,1,1,0,0
4756,1,0,0,0,0,0,0,1,1,0,0
4762,1,0,0,0,0,0,0,1,1,0,0
4783,1,0,0,0,0,0,0,1,1,0,0
4789,12,0,0,0,0,10,0,2,10,2,1
4794,14,0,0,0,0,9,0,5,9,5,1
4796,3,0,0,0,0,0,2,1,1,2,1
4802,2,0,0,0,0,1,0,1,2,0,0
4804,3,0,0,0,0,2,0,1,3,0,0
4809,10,0,0,0,0,1,0,9,10,0,0
4810,2,0,0,0,0,1,0,1,2,0,0
4811,1,0,0,0,0,0,0,1,1,0,0
4813,1,0,0,0,0,0,0,1,1,0,0
4825,1,0,0,0,0,0,0,1,1,0,0
4828,395,0,0,1,0,120,274,0,294,101,1
4835,2,0,0,0,0,1,0,1,2,0,0
4836,1,0,0,0,0,0,0,1,1,0,0
4843,15,0,0,0,0,7,6,2,13,2,1
4844,7,0,0,0,0,7,0,0,4,3,1
4850,1,0,0,0,0,0,0,1,1,0,0
4856,1,0,0,0,0,0,0,1,1,0,0
4857,3,0,0,0,0,3,0,0,3,0,0
4868,1,0,0,0,0,0,1,0,1,0,0
4874,2,0,0,0,0,2,0,0,1,1,1
4877,10,1,0,1,1,0,6,1,3,7,1
4883,2,0,0,0,0,0,0,2,2,0,0
4887,1,0,0,0,0,0,0,1,1,0,0
4889,1,0,0,0,0,0,0,1,1,0,0
4902,1,0,0,0,0,1,0,0,1,0,0
4903,1,0,0,0,0,1,0,0,1,0,0
4908,1,0,0,0,0,0,0,1,1,0,0
4911,1,0,0,0,0,0,0,1,1,0,0
4914,4,0,0,1,0,0,1,2,4,0,0
4918,9,0,0,0,0,9,0,0,7,2,1
4923,1,0,0,0,0,1,0,0,0,1,1
4924,2,0,0,0,0,0,0,2,2,0,0
4930,1,0,0,0,0,0,0,1,1,0,0
4939,1,0,0,0,0,0,0,1,1,0,0
4953,2,0,0,0,0,2,0,0,2,0,0
4957,1,0,0,0,0,0,0,1,1,0,0
4960,2,0,0,0,0,2,0,0,2,0,0
4967,5,0,0,0,0,4,0,1,1,4,1
4985,1,0,0,1,0,0,0,0,1,0,0
4997,7,0,0,0,0,6,0,1,6,1,1
5000,5,0,0,0,0,5,0,0,4,1,1
5003,1,0,0,0,0,1,0,0,1,0,0
5010,1,0,0,0,0,0,0,1,1,0,0
5017,1,0,0,0,0,0,0,1,1,0,0
5032,1,0,0,0,0,0,0,1,1,0,0
5050,4,0,0,0,0,2,0,2,4,0,0
5051,4,0,0,0,0,4,0,0,3,1,1
5057,2,0,0,0,0,0,0,2,2,0,0
5069,1,0,0,0,0,1,0,0,1,0,0
5077,2,0,0,0,0,0,0,2,2,0,0
5092,1,0,0,0,0,0,0,1,1,0,0
5103,2,0,0,0,0,0,2,0,0,2,1
5106,1,0,0,0,0,1,0,0,1,0,0
5118,1,0,0,0,0,0,1,0,1,0,0
5121,3,0,0,0,0,2,0,1,3,0,0
5122,2,0,0,0,0,2,0,0,1,1,1
5125,4,0,0,1,0,2,0,1,4,0,0
5134,4,0,0,0,0,4,0,0,4,0,0
5135,1,0,0,0,0,1,0,0,0,1,1
5139,1,0,0,0,0,1,0,0,1,0,0
5145,3,0,0,0,0,3,0,0,2,1,1
5154,6,0,0,0,0,5,0,1,3,3,1
5167,1,0,0,0,0,0,0,1,1,0,0
5174,1,0,0,0,0,0,0,1,1,0,0
5176,8,0,0,0,0,0,0,8,8,0,0
5177,2,0,0,0,0,1,0,1,2,0,0
5179,1,0,0,0,0,0,0,1,1,0,0
5182,2,0,0,0,0,0,0,2,2,0,0
5189,3,0,0,0,0,0,2,1,3,0,0
5198,1,0,0,0,0,0,1,0,1,0,0
5203,1,1,0,0,0,0,0,0,0,1,1
5218,2,0,0,0,0,2,0,0,1,1,1
5231,24,1,0,7,0,1,14,1,19,5,1
5251,68,0,0,0,0,68,0,0,45,23,1
5252,3,0,0,0,0,1,0,2,3,0,0
5263,4,0,0,0,0,3,0,1,4,0,0
5264,1,0,1,0,0,0,0,0,1,0,0
5272,1,0,0,0,0,0,0,1,1,0,0
5275,1,0,0,0,0,1,0,0,1,0,0
5276,1,0,0,0,0,0,0,1,1,0,0
5280,1,0,0,0,0,0,0,1,1,0,0
5289,8,0,0,1,0,2,5,0,6,2,1
5293,6,0,0,0,0,0,6,0,0,6,1
5297,4,0,0,0,0,0,0,4,4,0,0
5298,9,0,0,0,0,8,0,1,8,1,1
5303,2,1,0,1,0,0,0,0,1,1,1
5310,1,0,0,0,0,0,0,1,1,0,0
5314,19,0,0,0,0,17,0,2,10,9,1
5323,1,0,0,0,0,0,0,1,1,0,0
5324,1,0,0,0,0,0,0,1,1,0,0
5342,9,0,0,0,0,1,0,8,9,0,0
5343,6,0,0,0,0,0,1,5,5,1,1
5349,3,0,0,0,0,2,0,1,2,1,1
5351,1,0,0,0,0,0,0,1,1,0,0
5356,12,0,0,0,0,1,0,11,12,0,0
5363,1,0,0,0,0,0,0,1,1,0,0
5372,2,0,0,0,0,2,0,0,2,0,0
5384,6,0,0,0,0,4,0,2,4,2,1
5393,1,0,0,0,0,0,0,1,1,0,0
5395,1,0,0,0,0,1,0,0,0,1,1
5404,1,0,0,0,0,1,0,0,1,0,0
5408,1,0,0,0,0,1,0,0,1,0,0
5427,1,0,0,0,0,0,0,1,1,0,0
5430,1,0,0,0,0,0,0,1,1,0,0
5434,1,0,0,0,0,0,0,1,1,0,0
5438,1,0,0,0,0,0,0,1,1,0,0
5439,1,0,0,0,0,0,0,1,1,0,0
5445,3,0,0,0,0,2,0,1,2,1,1
5463,6,0,0,0,0,6,0,0,6,0,0
5475,1,0,0,0,0,0,0,1,1,0,0
5481,1,0,0,0,0,0,0,1,1,0,0
5506,4,0,0,0,0,3,0,1,4,0,0
5512,1,0,0,0,0,0,0,1,1,0,0
5523,9,0,0,0,0,0,0,9,9,0,0
5529,1,0,0,0,0,0,0,1,1,0,0
5541,2,0,0,0,0,0,0,2,2,0,0
5545,1,0,0,0,0,0,0,1,1,0,0
5558,6,0,0,0,0,0,6,0,5,1,1
5561,2,0,0,0,0,2,0,0,2,0,0
5582,1,0,0,0,0,0,0,1,1,0,0
5585,1,0,0,0,0,0,0,1,1,0,0
5586,1,0,0,0,0,0,1,0,1,0,0
5589,1,0,0,0,0,1,0,0,1,0,0
5591,1,0,0,0,0,0,0,1,1,0,0
5598,49,0,0,0,0,49,0,0,37,12,1
5599,2,0,0,0,0,2,0,0,1,1,1
5600,10,0,0,0,0,0,0,10,10,0,0
5606,1,0,0,0,0,0,0,1,1,0,0
5610,2,0,0,0,0,2,0,0,1,1,1
5611,1,0,0,0,0,1,0,0,1,0,0
5619,30,5,0,17,0,3,0,5,25,5,1
5625,7,0,0,0,0,4,1,2,7,0,0
5658,50,0,0,0,4,43,1,2,44,6,1
5665,1,0,0,0,0,0,0,1,1,0,0
5666,3,1,0,0,0,0,0,2,2,1,1
5682,1,0,0,0,0,0,0,1,1,0,0
5687,2,0,0,0,0,1,0,1,1,1,1
5694,2,0,0,0,0,0,2,0,2,0,0
5697,1,0,0,0,0,0,0,1,1,0,0
5701,3,0,0,0,0,0,0,3,3,0,0
5702,1,0,0,0,0,0,0,1,1,0,0
5703,4,0,0,0,0,3,0,1,2,2,1
5718,1,0,0,0,0,0,0,1,1,0,0
5723,97,0,0,6,58,32,0,1,93,4,1
5725,14,0,0,0,0,8,0,6,11,3,1
5728,3,0,0,0,0,2,0,1,3,0,0
5738,1,0,0,0,0,1,0,0,1,0,0
5744,1,0,0,0,0,0,0,1,1,0,0
5760,1,0,0,0,0,0,0,1,1,0,0
5762,1,0,0,0,0,0,0,1,1,0,0
5770,1,0,0,0,0,0,0,1,1,0,0
5774,1,0,0,0,0,0,0,1,1,0,0
5785,2,0,0,0,0,0,1,1,2,0,0
5790,1,0,0,0,0,1,0,0,1,0,0
5795,18,5,1,0,0,9,0,3,12,6,1
5797,5,0,0,0,0,5,0,0,4,1,1
5809,11,0,0,0,0,11,0,0,4,7,1
5819,2,0,0,0,0,0,0,2,2,0,0
5820,2,0,0,0,0,2,0,0,2,0,0
5824,56,0,0,1,4,3,48,0,56,0,0
5828,5,0,0,0,0,5,0,0,4,1,1
5835,4,0,0,0,0,3,0,1,4,0,0
5849,1,0,0,0,0,1,0,0,1,0,0
5861,1,0,0,0,0,0,0,1,1,0,0
5865,1,0,0,0,0,0,0,1,1,0,0
5875,1,0,0,0,0,0,0,1,1,0,0
5877,11,0,0,0,0,2,8,1,11,0,0
5879,1,0,0,0,0,0,0,1,1,0,0
5902,1,0,0,0,0,0,0,1,1,0,0
5907,1,0,0,0,0,1,0,0,0,1,1
5909,2,0,0,0,0,0,0,2,2,0,0
5927,4,0,0,2,0,2,0,0,4,0,0
5929,1,0,0,0,0,0,0,1,1,0,0
5931,2,0,0,0,0,0,0,2,2,0,0
5939,4,0,0,0,0,4,0,0,2,2,1
5943,2,0,0,0,0,0,0,2,2,0,0
5946,1,0,0,0,0,0,0,1,1,0,0
5954,1,0,0,0,0,0,0,1,1,0,0
5955,7,0,0,0,0,7,0,0,4,3,1
5965,2,0,0,0,0,1,0,1,2,0,0
5969,2,1,1,0,0,0,0,0,1,1,1
5971,1,0,0,0,0,0,0,1,1,0,0
5974,4,0,0,0,0,3,0,1,4,0,0
5979,5,0,0,0,0,0,0,5,5,0,0
5986,27,0,0,0,0,26,0,1,18,9,1
5998,1,0,0,0,0,0,0,1,1,0,0
6002,1,0,0,0,0,1,0,0,0,1,1
6005,1,0,0,0,0,1,0,0,1,0,0
6014,3,0,0,0,0,2,0,1,3,0,0
6023,2,0,0,0,0,0,0,2,2,0,0
6029,1,0,0,0,0,0,0,1,1,0,0
6034,32,5,0,6,7,0,14,0,26,6,1
6035,3,0,0,0,0,0,0,3,3,0,0
6036,13,0,0,0,0,2,0,11,11,2,1
6047,1,0,0,0,0,1,0,0,1,0,0
6049,2,0,0,0,0,2,0,0,2,0,0
6068,3,0,0,0,0,2,0,1,3,0,0
6071,1,0,0,0,0,0,0,1,1,0,0
6076,24,0,0,0,0,2,21,1,24,0,0
6084,2,0,0,0,0,0,0,2,2,0,0
6090,1,0,0,0,0,0,0,1,1,0,0
6091,1,0,0,0,0,0,0,1,1,0,0
6092,8,0,0,0,0,0,0,8,8,0,0
6095,1,0,0,0,0,0,0,1,1,0,0
6100,2,0,0,0,0,0,0,2,2,0,0
6101,1,0,0,0,0,1,0,0,1,0,0
6102,1,0,0,0,0,0,0,1,1,0,0
6112,2,0,0,0,0,1,0,1,2,0,0
6122,16,0,0,0,0,15,0,1,16,0,0
6127,3,0,0,0,0,2,0,1,3,0,0
6134,3,0,0,0,0,2,0,1,3,0,0
6141,1,0,0,0,0,0,0,1,1,0,0
6158,1,0,0,0,0,0,0,1,1,0,0
6165,4,0,0,0,0,0,3,1,4,0,0
6182,2,0,0,0,0,1,0,1,2,0,0
6184,1,0,0,0,0,0,0,1,1,0,0
6189,1,0,0,0,0,0,0,1,1,0,0
6190,3,0,0,0,0,2,0,1,1,2,1
6193,1,0,0,0,0,0,0,1,1,0,0
6217,3,0,0,0,0,0,0,3,3,0,0
6219,1,0,0,0,0,1,0,0,1,0,0
6221,1,0,0,0,0,0,0,1,1,0,0
6239,1,0,0,0,0,1,0,0,1,0,0
6242,3,0,0,0,0,0,0,3,3,0,0
6243,2,0,0,0,0,1,0,1,2,0,0
6248,2,0,0,0,0,2,0,0,2,0,0
6254,1,0,0,0,0,1,0,0,1,0,0
6264,6,0,0,0,0,6,0,0,3,3,1
6267,4,0,0,0,0,0,0,4,4,0,0
6276,3,0,0,0,0,2,0,1,3,0,0
6279,1,0,0,0,0,1,0,0,1,0,0
6281,4,0,0,0,0,3,0,1,4,0,0
6294,1,0,0,0,0,0,0,1,1,0,0
6322,1,0,0,0,0,0,0,1,1,0,0
6325,26,0,0,0,0,15,7,4,26,0,0
6326,1,0,0,0,0,0,0,1,1,0,0
6331,1,0,0,0,0,0,0,1,1,0,0
6332,1,0,0,0,0,1,0,0,1,0,0
6333,2,0,0,0,0,1,0,1,2,0,0
6340,8,0,0,0,0,8,0,0,8,0,0
6341,2,0,0,2,0,0,0,0,2,0,0
6392,1,0,0,0,0,0,0,1,1,0,0
6397,6,0,0,0,0,4,0,2,5,1,1
6400,2,0,0,0,0,2,0,0,2,0,0
6408,1,0,0,0,0,0,0,1,1,0,0
6409,4,2,0,2,0,0,0,0,2,2,1
6430,1,0,0,0,0,0,0,1,1,0,0
6452,60,0,0,0,0,41,0,19,56,4,1
6454,3,0,0,0,0,0,0,3,3,0,0
6460,2,0,0,0,0,1,0,1,2,0,0
6465,1,0,0,0,0,0,0,1,1,0,0
6473,108,0,0,0,0,0,107,1,107,1,1
6507,1,0,0,0,0,0,0,1,1,0,0
6512,1,0,0,0,0,1,0,0,1,0,0
6524,2,0,0,0,0,2,0,0,2,0,0
6528,4,2,2,0,0,0,0,0,2,2,1
6539,1,0,0,0,0,1,0,0,1,0,0
6548,1,0,0,0,0,0,0,1,1,0,0
6554,2,0,0,0,0,0,0,2,2,0,0
6586,2,0,0,0,0,0,0,2,2,0,0
6587,25,10,6,0,0,5,4,0,15,10,1
6591,52,15,3,20,1,1,11,1,35,17,1
6598,1,0,0,0,0,0,0,1,1,0,0
6609,9,0,0,0,0,8,0,1,8,1,1
6613,6,0,0,0,0,5,0,1,6,0,0
6616,2,0,0,0,0,2,0,0,2,0,0
6617,2,0,0,0,0,2,0,0,2,0,0
6630,2,0,0,0,0,0,0,2,2,0,0
6631,1,0,0,0,0,0,0,1,1,0,0
6641,1,0,0,0,0,0,0,1,1,0,0
6642,1,0,0,0,0,0,0,1,1,0,0
6650,1,0,0,0,0,0,0,1,1,0,0
6661,1,0,0,0,0,0,0,1,1,0,0
6666,1,0,0,0,0,0,0,1,1,0,0
6668,1,0,0,0,0,0,0,1,1,0,0
6680,1,0,0,0,0,0,0,1,1,0,0
6685,1,0,0,0,0,0,0,1,1,0,0
6689,3,2,1,0,0,0,0,0,1,2,1
6691,3,0,0,0,0,1,0,2,3,0,0
6692,4,0,0,0,0,3,0,1,3,1,1
6701,6,0,0,1,0,2,0,3,5,1,1
6714,2,0,0,0,0,1,0,1,1,1,1
6715,4,0,0,0,0,3,0,1,4,0,0
6724,1,0,0,0,0,1,0,0,1,0,0
6739,4,1,0,0,0,2,0,1,3,1,1
6743,1,0,0,0,0,0,0,1,1,0,0
6746,1,0,0,0,0,1,0,0,1,0,0
6750,1,0,0,0,0,0,0,1,1,0,0
6755,16,0,0,0,0,14,0,2,14,2,1
6776,1,0,0,0,0,1,0,0,1,0,0
6777,1,0,0,0,0,0,0,1,1,0,0
6784,1,0,0,0,0,0,0,1,1,0,0
6788,1,0,0,0,0,0,0,1,1,0,0
6796,4,0,0,0,0,0,3,1,4,0,0
6809,32,0,0,0,0,4,0,28,32,0,0
6824,7,0,0,0,0,0,6,1,1,6,1
6827,1,0,0,0,0,0,0,1,1,0,0
6828,2,0,0,0,0,2,0,0,2,0,0
6840,21,0,0,0,0,20,1,0,6,15,1
6843,1,0,0,0,0,0,0,1,1,0,0
6863,14,0,0,0,0,13,0,1,14,0,0
6870,10,0,0,0,0,0,7,3,10,0,0
6872,40,23,6,0,1,7,3,0,17,23,1
6883,1,0,0,0,0,0,0,1,1,0,0
6892,1,0,0,0,0,0,0,1,1,0,0
6910,1,0,0,0,0,0,0,1,1,0,0
6919,1,0,0,0,0,0,0,1,1,0,0
6925,1,0,0,0,0,0,0,1,1,0,0
6926,5,0,0,0,0,4,0,1,5,0,0
6928,1,0,0,0,0,0,0,1,1,0,0
6944,1,0,0,0,0,0,0,1,1,0,0
6953,78,18,4,32,0,16,7,1,55,23,1
6957,6,0,0,0,0,0,0,6,6,0,0
6965,42,6,1,19,2,0,13,1,32,10,1
6968,13,0,0,0,0,12,0,1,8,5,1
6969,3,0,0,0,0,3,0,0,3,0,0
6988,2,0,0,0,0,1,0,1,2,0,0
6998,1,0,0,0,0,0,0,1,1,0,0
7002,6,0,0,6,0,0,0,0,6,0,0
7004,10,0,0,0,0,9,0,1,8,2,1
7005,1,0,0,0,0,1,0,0,1,0,0
7018,1,0,0,0,0,0,0,1,1,0,0
7020,1,0,0,0,0,1,0,0,1,0,0
7021,10,0,0,0,0,9,0,1,8,2,1
7025,2,0,0,0,0,0,0,2,2,0,0
7027,1,0,0,0,0,0,0,1,1,0,0
7038,4,0,0,0,0,4,0,0,4,0,0
7039,3,0,0,0,3,0,0,0,3,0,0
7041,1,0,0,0,0,1,0,0,0,1,1
7044,10,0,0,0,0,9,0,1,7,3,1
7053,20,1,0,0,0,8,10,1,11,9,1
7055,4,0,0,0,0,2,0,2,4,0,0
7057,1,0,0,0,0,0,0,1,1,0,0
7086,7,0,0,0,0,6,0,1,7,0,0
7093,17,0,0,0,0,13,2,2,12,5,1
7097,1,0,0,0,0,0,0,1,1,0,0
7099,13,0,0,11,0,1,0,1,13,0,0
7103,2,0,0,0,0,2,0,0,1,1,1
7106,1,0,0,0,0,0,0,1,1,0,0
7117,1,0,0,0,0,0,0,1,1,0,0
7118,1,0,0,0,0,0,0,1,1,0,0
7127,1,0,0,0,0,0,0,1,1,0,0
7130,1,0,0,0,0,0,0,1,1,0,0
7147,2,0,0,0,0,1,0,1,2,0,0
7164,1,0,0,0,0,0,0,1,1,0,0
7179,4,0,0,0,0,1,0,3,3,1,1
7191,1,0,0,0,0,0,0,1,1,0,0
7195,8,0,0,0,0,7,0,1,5,3,1
7216,1,0,0,0,0,0,0,1,1,0,0
7221,2,0,0,0,0,1,0,1,1,1,1
7227,1,0,0,0,0,1,0,0,1,0,0
7235,4,0,0,0,0,4,0,0,4,0,0
7245,2,0,0,0,0,2,0,0,2,0,0
7247,1,0,0,0,0,1,0,0,1,0,0
7248,1,0,0,0,0,1,0,0,1,0,0
7250,1,0,0,0,0,0,0,1,1,0,0
7252,2,0,0,0,0,2,0,0,0,2,1
7257,3,0,0,0,0,3,0,0,3,0,0
7273,3,0,0,0,0,1,0,2,2,1,1
7274,2,0,0,0,0,2,0,0,1,1,1
7282,5,0,0,0,0,5,0,0,0,5,1
7289,1,0,0,0,0,1,0,0,1,0,0
7294,1,0,0,0,0,1,0,0,1,0,0
7300,1,0,0,0,0,1,0,0,1,0,0
7310,32,0,0,0,0,30,0,2,29,3,1
7323,4,0,0,0,0,4,0,0,4,0,0
7329,3,0,0,0,0,2,0,1,3,0,0
7340,1,0,0,0,0,0,0,1,1,0,0
7356,4,0,0,0,0,4,0,0,3,1,1
7367,2,0,0,0,0,1,0,1,2,0,0
7369,3,0,0,0,0,3,0,0,3,0,0
7371,2,0,0,0,0,1,0,1,2,0,0
7380,1,0,0,0,0,0,0,1,1,0,0
7381,12,0,0,0,0,6,2,4,10,2,1
7387,14,0,0,0,0,14,0,0,14,0,0
7389,1,0,0,0,0,0,0,1,1,0,0
7390,1,0,0,0,0,1,0,0,1,0,0
7392,1,0,0,0,0,0,0,1,1,0,0
7395,1,0,0,0,0,0,0,1,1,0,0
7399,3,0,0,0,0,2,0,1,3,0,0
7401,5,0,0,0,0,0,3,2,5,0,0
7403,1,0,0,0,0,1,0,0,1,0,0
7416,1,0,0,0,0,0,0,1,1,0,0
7421,3,0,0,0,0,2,0,1,3,0,0
7422,1,0,0,0,0,0,0,1,1,0,0
7427,1,0,0,0,0,0,0,1,1,0,0
7433,1,0,0,0,0,0,0,1,1,0,0
7435,1,0,0,0,0,0,0,1,1,0,0
7446,5,0,0,0,0,3,0,2,3,2,1
7472,2,0,0,0,0,0,0,2,2,0,0
7474,1,0,0,0,0,0,0,1,1,0,0
7475,1,0,0,0,0,1,0,0,1,0,0
7477,62,5,1,3,8,38,6,1,53,9,1
7481,1,0,0,0,0,0,0,1,1,0,0
7486,2,0,0,0,0,0,0,2,2,0,0
7491,1,0,0,0,0,0,0,1,1,0,0
7498,1,0,0,0,0,0,0,1,1,0,0
7503,5,0,0,0,0,4,0,1,3,2,1
7511,2,0,0,0,0,2,0,0,2,0,0
7513,2,0,0,0,0,0,1,1,2,0,0
7516,1,0,0,0,0,1,0,0,1,0,0
7530,1,0,0,0,0,1,0,0,0,1,1
7533,1,0,0,0,0,0,0,1,1,0,0
7534,5,0,0,0,0,4,0,1,3,2,1
7536,1,0,0,0,0,0,0,1,1,0,0
7541,1,0,0,0,0,0,0,1,1,0,0
7543,2,0,0,0,0,0,0,2,2,0,0
7560,1,0,0,0,0,0,0,1,1,0,0
7562,2,0,0,0,0,0,0,2,2,0,0
7568,1,0,0,0,0,0,0,1,1,0,0
7573,1,0,0,0,0,0,0,1,1,0,0
7596,1,0,0,0,0,1,0,0,1,0,0
7599,2,0,0,0,0,1,0,1,1,1,1
7602,15,0,0,0,0,0,14,1,15,0,0
7604,6,0,0,0,0,0,0,6,6,0,0
7614,6,0,0,0,0,4,1,1,6,0,0
7617,4,0,0,0,0,2,0,2,4,0,0
7626,1,0,0,0,0,0,0,1,1,0,0
7636,1,0,0,0,0,1,0,0,1,0,0
7644,1,0,0,0,0,0,0,1,1,0,0
7652,2,0,0,1,0,0,0,1,2,0,0
7660,4,0,0,0,0,2,0,2,4,0,0
7664,1,0,0,0,0,0,0,1,1,0,0
7670,2,0,0,0,0,0,0,2,2,0,0
7678,1,0,0,0,0,0,0,1,1,0,0
7680,5,0,0,0,0,5,0,0,5,0,0
7682,1,0,0,0,0,0,0,1,1,0,0
7686,3,0,0,0,0,3,0,0,3,0,0
