EID,BTBL,BTCOUNT,BS_BTCOUNT,WS_BTCOUNT,BT_END_COUNT,BT_NORMAL_COUNT,BS_BT_END,WS_BT_END,BT_LIVE,BS_BT_LIVE,WS_BT_LIVE,BS_BT_BL,WS_BT_BL,BS_BT_LIVE_AVG,WS_BT_LIVE_AVG,BT_LIVE_AVG,BT_BL_AVG,BS_BT_BL_AVG,WS_BT_BL_AVG,IS_EXIST_BT,IS_EXIST_NORMAL_BT
6827,0.545,1,0,1,0,1,0,0,,,,0.0,0.545,,,,0.545,,0.545,1,1
6828,1.343,4,0,4,0,4,0,0,,,,0.0,1.343,,,,0.33575,,0.33575,1,1
6870,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
6890,1.207,2,2,0,0,2,0,0,,,,1.207,0.0,,,,0.6035,0.6035,,1,1
6900,0.522,1,1,0,0,1,0,0,,,,0.522,0.0,,,,0.522,0.522,,1,1
6922,1.45,2,2,0,0,2,0,0,,,,1.45,0.0,,,,0.725,0.725,,1,1
6960,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
6965,2.0,2,2,0,0,2,0,0,,,,2.0,0.0,,,,1.0,1.0,,1,1
6981,0.21499999999999997,2,2,0,0,2,0,0,,,,0.21499999999999997,0.0,,,,0.10749999999999998,0.10749999999999998,,1,1
7004,0.003,1,1,0,0,1,0,0,,,,0.003,0.0,,,,0.003,0.003,,1,1
7017,0.6,1,1,0,0,1,0,0,,,,0.6,0.0,,,,0.6,0.6,,1,1
7039,0.29,1,1,0,0,1,0,0,,,,0.29,0.0,,,,0.29,0.29,,1,1
7086,1.333,3,2,1,0,3,0,0,,,,0.733,0.6,,,,0.4443333333333333,0.3665,0.6,1,1
7115,0.485,1,1,0,0,1,0,0,,,,0.485,0.0,,,,0.485,0.485,,1,1
7116,1.7,2,1,1,1,1,1,0,7.0,7.0,0.0,0.95,0.75,7.0,0.0,3.5,0.85,0.95,0.75,1,1
7210,0.233,1,1,0,0,1,0,0,,,,0.233,0.0,,,,0.233,0.233,,1,1
7235,0.081,1,1,0,0,1,0,0,,,,0.081,0.0,,,,0.081,0.081,,1,1
7289,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
7315,0.1,1,0,1,0,1,0,0,,,,0.0,0.1,,,,0.1,,0.1,1,1
7422,1.9000000000000004,7,2,5,0,7,0,0,,,,0.6,1.3000000000000003,,,,0.27142857142857146,0.3,0.26000000000000006,1,1
7458,0.25,1,1,0,0,1,0,0,,,,0.25,0.0,,,,0.25,0.25,,1,1
7475,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
7477,0.9329999999999999,1,0,1,0,1,0,0,,,,0.0,0.9329999999999999,,,,0.9329999999999999,,0.9329999999999999,1,1
7478,13.55,15,5,10,0,15,0,0,,,,4.05,9.5,,,,0.9033333333333334,0.8099999999999999,0.95,1,1
7569,0.02,1,1,0,0,1,0,0,,,,0.02,0.0,,,,0.02,0.02,,1,1
7591,0.49,1,0,1,1,0,0,1,8.0,0.0,8.0,0.0,0.49,,8.0,8.0,0.49,,0.49,1,0
7617,0.9,1,1,0,0,1,0,0,,,,0.9,0.0,,,,0.9,0.9,,1,1
7660,2.0,2,2,0,1,1,1,0,13.0,13.0,0.0,2.0,0.0,6.5,,6.5,1.0,1.0,,1,1
7682,3.0,3,3,0,0,3,0,0,,,,3.0,0.0,,,,1.0,1.0,,1,1
7684,1.1,2,2,0,0,2,0,0,,,,1.1,0.0,,,,0.55,0.55,,1,1
7701,1.2000000000000002,3,3,0,0,3,0,0,,,,1.2000000000000002,0.0,,,,0.4000000000000001,0.4000000000000001,,1,1
7708,0.16699999999999998,1,1,0,0,1,0,0,,,,0.16699999999999998,0.0,,,,0.16699999999999998,0.16699999999999998,,1,1
7730,0.266,1,1,0,0,1,0,0,,,,0.266,0.0,,,,0.266,0.266,,1,1
7744,0.11800000000000001,1,1,0,0,1,0,0,,,,0.11800000000000001,0.0,,,,0.11800000000000001,0.11800000000000001,,1,1
7750,0.05,1,0,1,0,1,0,0,,,,0.0,0.05,,,,0.05,,0.05,1,1
7770,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
7810,1.98,2,0,2,0,2,0,0,,,,0.0,1.98,,,,0.99,,0.99,1,1
7812,1.0,1,1,0,1,0,1,0,14.0,14.0,0.0,1.0,0.0,14.0,,14.0,1.0,1.0,,1,0
7819,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
7824,0.391,4,4,0,0,4,0,0,,,,0.391,0.0,,,,0.09775,0.09775,,1,1
7896,2.9,10,0,10,9,1,0,9,11.0,0.0,11.0,0.0,2.9,,1.1,1.1,0.29,,0.29,1,1
7905,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
7918,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
7928,0.399,2,2,0,0,2,0,0,,,,0.399,0.0,,,,0.1995,0.1995,,1,1
7974,0.885,3,2,1,0,3,0,0,,,,0.635,0.25,,,,0.295,0.3175,0.25,1,1
8035,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
8073,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
8131,1.045,2,1,1,1,1,1,0,2.0,2.0,0.0,0.545,0.5,2.0,0.0,1.0,0.5225,0.545,0.5,1,1
8142,0.28300000000000003,2,1,1,0,2,0,0,,,,0.183,0.1,,,,0.14150000000000001,0.183,0.1,1,1
8147,0.38,1,0,1,0,1,0,0,,,,0.0,0.38,,,,0.38,,0.38,1,1
8149,0.98,1,0,1,0,1,0,0,,,,0.0,0.98,,,,0.98,,0.98,1,1
8195,0.008,1,0,1,0,1,0,0,,,,0.0,0.008,,,,0.008,,0.008,1,1
8212,3.2409999999999997,7,4,3,2,5,1,1,9.0,5.0,4.0,2.4139999999999997,0.827,1.25,1.3333333333333333,1.2857142857142858,0.46299999999999997,0.6034999999999999,0.27566666666666667,1,1
8217,0.6,1,1,0,1,0,1,0,7.0,7.0,0.0,0.6,0.0,7.0,,7.0,0.6,0.6,,1,0
8228,0.035,1,1,0,0,1,0,0,,,,0.035,0.0,,,,0.035,0.035,,1,1
8235,0.18,1,0,1,0,1,0,0,,,,0.0,0.18,,,,0.18,,0.18,1,1
8315,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
8359,1.9,2,2,0,0,2,0,0,,,,1.9,0.0,,,,0.95,0.95,,1,1
8360,0.533,5,5,0,0,5,0,0,,,,0.533,0.0,,,,0.1066,0.1066,,1,1
8367,0.33299999999999996,1,0,1,0,1,0,0,,,,0.0,0.33299999999999996,,,,0.33299999999999996,,0.33299999999999996,1,1
8370,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
8410,0.4,1,0,1,1,0,0,1,11.0,0.0,11.0,0.0,0.4,,11.0,11.0,0.4,,0.4,1,0
8423,0.035,1,1,0,0,1,0,0,,,,0.035,0.0,,,,0.035,0.035,,1,1
8425,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
8475,2.0,2,2,0,0,2,0,0,,,,2.0,0.0,,,,1.0,1.0,,1,1
8511,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
8515,0.23800000000000002,1,1,0,0,1,0,0,,,,0.23800000000000002,0.0,,,,0.23800000000000002,0.23800000000000002,,1,1
8516,0.262,2,2,0,0,2,0,0,,,,0.262,0.0,,,,0.131,0.131,,1,1
8545,0.05,1,1,0,0,1,0,0,,,,0.05,0.0,,,,0.05,0.05,,1,1
8552,0.99,1,0,1,0,1,0,0,,,,0.0,0.99,,,,0.99,,0.99,1,1
8567,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
8635,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
8651,0.51,1,0,1,1,0,0,1,5.0,0.0,5.0,0.0,0.51,,5.0,5.0,0.51,,0.51,1,0
8689,4.57,6,2,4,0,6,0,0,,,,1.5,3.07,,,,0.7616666666666667,0.75,0.7675,1,1
8723,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
8734,0.86,1,1,0,0,1,0,0,,,,0.86,0.0,,,,0.86,0.86,,1,1
8735,2.0,2,1,1,0,2,0,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1,1
8796,0.2,1,0,1,0,1,0,0,,,,0.0,0.2,,,,0.2,,0.2,1,1
8812,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
8839,0.015,1,1,0,0,1,0,0,,,,0.015,0.0,,,,0.015,0.015,,1,1
8905,0.25,1,1,0,0,1,0,0,,,,0.25,0.0,,,,0.25,0.25,,1,1
8909,5.14,7,2,5,2,5,0,2,6.0,0.0,6.0,1.5899999999999999,3.55,0.0,1.2,0.8571428571428571,0.7342857142857142,0.7949999999999999,0.71,1,1
8938,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
8960,0.3,1,1,0,1,0,1,0,1.0,1.0,0.0,0.3,0.0,1.0,,1.0,0.3,0.3,,1,0
9066,0.43,1,1,0,0,1,0,0,,,,0.43,0.0,,,,0.43,0.43,,1,1
9092,1.01,2,2,0,0,2,0,0,,,,1.01,0.0,,,,0.505,0.505,,1,1
9099,1.1800000000000002,3,2,1,0,3,0,0,,,,0.93,0.25,,,,0.39333333333333337,0.465,0.25,1,1
9130,0.1,1,0,1,0,1,0,0,,,,0.0,0.1,,,,0.1,,0.1,1,1
9138,5.3999999999999995,8,1,7,2,6,0,2,5.0,0.0,5.0,0.3,5.1,0.0,0.7142857142857143,0.625,0.6749999999999999,0.3,0.7285714285714285,1,1
9233,0.6880000000000001,3,3,0,0,3,0,0,,,,0.6880000000000001,0.0,,,,0.22933333333333336,0.22933333333333336,,1,1
9308,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
9375,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
9440,0.688,1,1,0,1,0,1,0,12.0,12.0,0.0,0.688,0.0,12.0,,12.0,0.688,0.688,,1,0
9448,0.2,1,1,0,1,0,1,0,8.0,8.0,0.0,0.2,0.0,8.0,,8.0,0.2,0.2,,1,0
9450,0.027000000000000003,3,0,3,0,3,0,0,,,,0.0,0.027000000000000003,,,,0.009000000000000001,,0.009000000000000001,1,1
9516,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
9671,0.833,2,0,2,0,2,0,0,,,,0.0,0.833,,,,0.4165,,0.4165,1,1
9684,0.96,2,0,2,0,2,0,0,,,,0.0,0.96,,,,0.48,,0.48,1,1
9714,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
9719,0.02,1,1,0,0,1,0,0,,,,0.02,0.0,,,,0.02,0.02,,1,1
9720,0.33299999999999996,1,0,1,0,1,0,0,,,,0.0,0.33299999999999996,,,,0.33299999999999996,,0.33299999999999996,1,1
9794,1.32,4,3,1,3,1,2,1,13.0,10.0,3.0,0.81,0.51,3.3333333333333335,3.0,3.25,0.33,0.27,0.51,1,1
9809,0.1,1,0,1,1,0,0,1,7.0,0.0,7.0,0.0,0.1,,7.0,7.0,0.1,,0.1,1,0
9838,0.15,1,1,0,0,1,0,0,,,,0.15,0.0,,,,0.15,0.15,,1,1
9849,1.7990000000000002,3,2,1,0,3,0,0,,,,1.2890000000000001,0.51,,,,0.5996666666666667,0.6445000000000001,0.51,1,1
9887,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
9988,1.25,2,1,1,0,2,0,0,,,,0.25,1.0,,,,0.625,0.25,1.0,1,1
9992,1.99,2,2,0,0,2,0,0,,,,1.99,0.0,,,,0.995,0.995,,1,1
10015,0.16699999999999998,1,1,0,0,1,0,0,,,,0.16699999999999998,0.0,,,,0.16699999999999998,0.16699999999999998,,1,1
10023,0.96,1,1,0,1,0,1,0,1.0,1.0,0.0,0.96,0.0,1.0,,1.0,0.96,0.96,,1,0
10044,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
10119,0.85,1,1,0,0,1,0,0,,,,0.85,0.0,,,,0.85,0.85,,1,1
10206,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
10226,1.461,4,4,0,0,4,0,0,,,,1.461,0.0,,,,0.36525,0.36525,,1,1
10253,5.029999999999999,9,1,8,0,9,0,0,,,,0.51,4.52,,,,0.5588888888888888,0.51,0.565,1,1
10275,0.274,2,1,1,0,2,0,0,,,,0.07400000000000001,0.2,,,,0.137,0.07400000000000001,0.2,1,1
10303,0.769,1,1,0,0,1,0,0,,,,0.769,0.0,,,,0.769,0.769,,1,1
10342,0.1,1,0,1,0,1,0,0,,,,0.0,0.1,,,,0.1,,0.1,1,1
10346,0.25,1,1,0,1,0,1,0,3.0,3.0,0.0,0.25,0.0,3.0,,3.0,0.25,0.25,,1,0
10427,1.843,3,1,2,0,3,0,0,,,,0.33299999999999996,1.51,,,,0.6143333333333333,0.33299999999999996,0.755,1,1
10432,0.4,1,1,0,0,1,0,0,,,,0.4,0.0,,,,0.4,0.4,,1,1
10436,1.597,4,3,1,0,4,0,0,,,,1.533,0.064,,,,0.39925,0.511,0.064,1,1
10485,11.139000000000001,22,9,13,7,15,2,5,93.0,30.0,63.0,4.293,6.846,3.3333333333333335,4.846153846153846,4.2272727272727275,0.5063181818181819,0.47700000000000004,0.5266153846153846,1,1
10491,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
10493,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
10499,0.9,2,2,0,0,2,0,0,,,,0.9,0.0,,,,0.45,0.45,,1,1
10507,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
10588,2.7199999999999998,4,1,3,0,4,0,0,,,,0.99,1.7300000000000002,,,,0.6799999999999999,0.99,0.5766666666666668,1,1
10595,0.92,1,1,0,1,0,1,0,13.0,13.0,0.0,0.92,0.0,13.0,,13.0,0.92,0.92,,1,0
10599,0.55,1,1,0,0,1,0,0,,,,0.55,0.0,,,,0.55,0.55,,1,1
10601,0.02,2,2,0,0,2,0,0,,,,0.02,0.0,,,,0.01,0.01,,1,1
10643,0.55,2,1,1,0,2,0,0,,,,0.05,0.5,,,,0.275,0.05,0.5,1,1
10644,0.10099999999999999,1,1,0,0,1,0,0,,,,0.10099999999999999,0.0,,,,0.10099999999999999,0.10099999999999999,,1,1
10647,1.4,2,2,0,0,2,0,0,,,,1.4,0.0,,,,0.7,0.7,,1,1
10660,1.985,4,4,0,0,4,0,0,,,,1.985,0.0,,,,0.49625,0.49625,,1,1
10683,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
10747,2.0,2,0,2,0,2,0,0,,,,0.0,2.0,,,,1.0,,1.0,1,1
10785,0.4,1,1,0,1,0,1,0,3.0,3.0,0.0,0.4,0.0,3.0,,3.0,0.4,0.4,,1,0
10828,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
10847,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
10866,0.732,1,1,0,0,1,0,0,,,,0.732,0.0,,,,0.732,0.732,,1,1
10887,2.93,3,0,3,0,3,0,0,,,,0.0,2.93,,,,0.9766666666666667,,0.9766666666666667,1,1
10905,1.0,2,2,0,1,1,1,0,2.0,2.0,0.0,1.0,0.0,1.0,,1.0,0.5,0.5,,1,1
10935,0.9,2,1,1,0,2,0,0,,,,0.8,0.1,,,,0.45,0.8,0.1,1,1
10980,0.35,2,1,1,1,1,1,0,3.0,3.0,0.0,0.25,0.1,3.0,0.0,1.5,0.175,0.25,0.1,1,1
10984,0.1,1,0,1,0,1,0,0,,,,0.0,0.1,,,,0.1,,0.1,1,1
10986,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
11020,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
11055,0.133,1,1,0,0,1,0,0,,,,0.133,0.0,,,,0.133,0.133,,1,1
11084,1.274,2,2,0,0,2,0,0,,,,1.274,0.0,,,,0.637,0.637,,1,1
11144,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
11148,0.391,1,1,0,0,1,0,0,,,,0.391,0.0,,,,0.391,0.391,,1,1
11165,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
11225,0.6,1,1,0,0,1,0,0,,,,0.6,0.0,,,,0.6,0.6,,1,1
11296,21.59800000000001,54,4,50,3,51,0,3,15.0,0.0,15.0,1.54,20.058000000000007,0.0,0.3,0.2777777777777778,0.39996296296296313,0.385,0.4011600000000001,1,1
11300,1.65,4,0,4,0,4,0,0,,,,0.0,1.65,,,,0.4125,,0.4125,1,1
11357,0.33299999999999996,1,1,0,1,0,1,0,4.0,4.0,0.0,0.33299999999999996,0.0,4.0,,4.0,0.33299999999999996,0.33299999999999996,,1,0
11364,0.51,1,0,1,0,1,0,0,,,,0.0,0.51,,,,0.51,,0.51,1,1
11370,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
11387,0.035,1,1,0,0,1,0,0,,,,0.035,0.0,,,,0.035,0.035,,1,1
11423,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
11474,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
11513,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
11516,4.51,5,2,3,0,5,0,0,,,,2.0,2.51,,,,0.9019999999999999,1.0,0.8366666666666666,1,1
11535,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
11553,1.5,2,1,1,0,2,0,0,,,,0.5,1.0,,,,0.75,0.5,1.0,1,1
11571,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
11581,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
11606,1.3800000000000001,4,1,3,0,4,0,0,,,,0.1,1.28,,,,0.34500000000000003,0.1,0.4266666666666667,1,1
11658,0.3,2,2,0,1,1,1,0,0.0,0.0,0.0,0.3,0.0,0.0,,0.0,0.15,0.15,,1,1
11690,1.55,2,2,0,0,2,0,0,,,,1.55,0.0,,,,0.775,0.775,,1,1
11723,0.6,1,1,0,1,0,1,0,10.0,10.0,0.0,0.6,0.0,10.0,,10.0,0.6,0.6,,1,0
11734,3.338,8,8,0,0,8,0,0,,,,3.338,0.0,,,,0.41725,0.41725,,1,1
11752,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
11839,0.49,1,1,0,0,1,0,0,,,,0.49,0.0,,,,0.49,0.49,,1,1
11843,2.907,4,1,3,0,4,0,0,,,,0.6970000000000001,2.21,,,,0.72675,0.6970000000000001,0.7366666666666667,1,1
11890,2.2,3,3,0,0,3,0,0,,,,2.2,0.0,,,,0.7333333333333334,0.7333333333333334,,1,1
11918,2.6799999999999997,3,3,0,0,3,0,0,,,,2.6799999999999997,0.0,,,,0.8933333333333332,0.8933333333333332,,1,1
11957,0.05,1,0,1,1,0,0,1,10.0,0.0,10.0,0.0,0.05,,10.0,10.0,0.05,,0.05,1,0
12004,1.848,3,3,0,0,3,0,0,,,,1.848,0.0,,,,0.616,0.616,,1,1
12008,1.18,2,2,0,0,2,0,0,,,,1.18,0.0,,,,0.59,0.59,,1,1
12046,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
12068,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
12081,0.16699999999999998,1,1,0,0,1,0,0,,,,0.16699999999999998,0.0,,,,0.16699999999999998,0.16699999999999998,,1,1
12101,1.0,1,0,1,1,0,0,1,2.0,0.0,2.0,0.0,1.0,,2.0,2.0,1.0,,1.0,1,0
12108,3.235,4,1,3,3,1,0,3,14.0,0.0,14.0,0.51,2.725,0.0,4.666666666666667,3.5,0.80875,0.51,0.9083333333333333,1,1
12134,1.85,2,0,2,0,2,0,0,,,,0.0,1.85,,,,0.925,,0.925,1,1
12153,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
12160,0.128,4,0,4,0,4,0,0,,,,0.0,0.128,,,,0.032,,0.032,1,1
12182,0.9,1,1,0,0,1,0,0,,,,0.9,0.0,,,,0.9,0.9,,1,1
12223,2.6470000000000002,3,0,3,1,2,0,1,1.0,0.0,1.0,0.0,2.6470000000000002,,0.3333333333333333,0.3333333333333333,0.8823333333333334,,0.8823333333333334,1,1
12238,0.006,2,2,0,0,2,0,0,,,,0.006,0.0,,,,0.003,0.003,,1,1
12272,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
12337,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
12346,0.4,1,1,0,0,1,0,0,,,,0.4,0.0,,,,0.4,0.4,,1,1
12354,2.7350000000000003,8,6,2,0,8,0,0,,,,1.671,1.064,,,,0.34187500000000004,0.2785,0.532,1,1
12402,0.45,1,0,1,0,1,0,0,,,,0.0,0.45,,,,0.45,,0.45,1,1
12413,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
12422,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
12437,0.99,1,1,0,0,1,0,0,,,,0.99,0.0,,,,0.99,0.99,,1,1
12449,4.49,6,6,0,3,3,3,0,43.0,43.0,0.0,4.49,0.0,7.166666666666667,,7.166666666666667,0.7483333333333334,0.7483333333333334,,1,1
12458,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
12488,0.14300000000000002,1,0,1,0,1,0,0,,,,0.0,0.14300000000000002,,,,0.14300000000000002,,0.14300000000000002,1,1
12505,0.21000000000000002,3,3,0,0,3,0,0,,,,0.21000000000000002,0.0,,,,0.07,0.07,,1,1
12515,0.8,1,1,0,1,0,1,0,11.0,11.0,0.0,0.8,0.0,11.0,,11.0,0.8,0.8,,1,0
12532,0.6,1,1,0,0,1,0,0,,,,0.6,0.0,,,,0.6,0.6,,1,1
12558,0.33299999999999996,1,0,1,0,1,0,0,,,,0.0,0.33299999999999996,,,,0.33299999999999996,,0.33299999999999996,1,1
12563,0.33299999999999996,1,0,1,1,0,0,1,3.0,0.0,3.0,0.0,0.33299999999999996,,3.0,3.0,0.33299999999999996,,0.33299999999999996,1,0
12572,2.0,2,0,2,0,2,0,0,,,,0.0,2.0,,,,1.0,,1.0,1,1
12598,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
12607,2.5,3,3,0,0,3,0,0,,,,2.5,0.0,,,,0.8333333333333334,0.8333333333333334,,1,1
12660,5.0,5,2,3,0,5,0,0,,,,2.0,3.0,,,,1.0,1.0,1.0,1,1
12672,0.925,2,1,1,2,0,1,1,6.0,3.0,3.0,0.9,0.025,3.0,3.0,3.0,0.4625,0.9,0.025,1,0
12698,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
12765,0.235,1,1,0,0,1,0,0,,,,0.235,0.0,,,,0.235,0.235,,1,1
12811,3.667,4,4,0,0,4,0,0,,,,3.667,0.0,,,,0.91675,0.91675,,1,1
12832,0.067,1,0,1,1,0,0,1,3.0,0.0,3.0,0.0,0.067,,3.0,3.0,0.067,,0.067,1,0
12864,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
12876,0.182,1,1,0,0,1,0,0,,,,0.182,0.0,,,,0.182,0.182,,1,1
12889,0.95,1,0,1,0,1,0,0,,,,0.0,0.95,,,,0.95,,0.95,1,1
12890,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
12968,0.35,1,0,1,0,1,0,0,,,,0.0,0.35,,,,0.35,,0.35,1,1
13033,0.95,1,1,0,0,1,0,0,,,,0.95,0.0,,,,0.95,0.95,,1,1
13053,0.073,1,1,0,0,1,0,0,,,,0.073,0.0,,,,0.073,0.073,,1,1
13095,0.519,3,2,1,2,1,1,1,20.0,17.0,3.0,0.019000000000000003,0.5,8.5,3.0,6.666666666666667,0.17300000000000001,0.009500000000000001,0.5,1,1
13099,0.191,1,1,0,0,1,0,0,,,,0.191,0.0,,,,0.191,0.191,,1,1
13154,0.407,2,2,0,0,2,0,0,,,,0.407,0.0,,,,0.2035,0.2035,,1,1
13202,0.35,2,2,0,0,2,0,0,,,,0.35,0.0,,,,0.175,0.175,,1,1
13228,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
13257,1.0010000000000001,3,1,2,0,3,0,0,,,,0.09,0.911,,,,0.3336666666666667,0.09,0.4555,1,1
13349,16.71,20,0,20,0,20,0,0,,,,0.0,16.71,,,,0.8355,,0.8355,1,1
13388,0.49,1,1,0,0,1,0,0,,,,0.49,0.0,,,,0.49,0.49,,1,1
13418,0.098,1,1,0,0,1,0,0,,,,0.098,0.0,,,,0.098,0.098,,1,1
13419,0.9,1,1,0,0,1,0,0,,,,0.9,0.0,,,,0.9,0.9,,1,1
13439,0.508,1,0,1,0,1,0,0,,,,0.0,0.508,,,,0.508,,0.508,1,1
13461,0.99,1,1,0,0,1,0,0,,,,0.99,0.0,,,,0.99,0.99,,1,1
13476,1.03,4,2,2,0,4,0,0,,,,0.02,1.01,,,,0.2575,0.01,0.505,1,1
13487,0.195,1,0,1,0,1,0,0,,,,0.0,0.195,,,,0.195,,0.195,1,1
13496,1.2999999999999998,2,0,2,0,2,0,0,,,,0.0,1.2999999999999998,,,,0.6499999999999999,,0.6499999999999999,1,1
13505,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
13599,3.167,5,4,1,0,5,0,0,,,,2.367,0.8,,,,0.6334,0.59175,0.8,1,1
13643,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
13646,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
13656,1.867,2,2,0,0,2,0,0,,,,1.867,0.0,,,,0.9335,0.9335,,1,1
13675,31.361000000000015,64,55,9,17,47,10,7,32.0,19.0,13.0,23.571000000000005,7.79,0.34545454545454546,1.4444444444444444,0.5,0.49001562500000023,0.4285636363636365,0.8655555555555555,1,1
13676,1.51,2,2,0,0,2,0,0,,,,1.51,0.0,,,,0.755,0.755,,1,1
13699,2.981,4,1,3,0,4,0,0,,,,0.7,2.281,,,,0.74525,0.7,0.7603333333333334,1,1
13715,0.163,1,1,0,0,1,0,0,,,,0.163,0.0,,,,0.163,0.163,,1,1
13830,2.9,4,4,0,3,1,3,0,15.0,15.0,0.0,2.9,0.0,3.75,,3.75,0.725,0.725,,1,1
13838,0.0,1,1,0,0,1,0,0,,,,0.0,0.0,,,,0.0,0.0,,1,1
13887,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
