EID,RECRNUM,IS_WZ1,IS_WZ2,IS_WZ3,WZ1_RECRNUM,WZ2_RECRNUM,WZ3_RECRNUM,WZ_COUNT,IS_RECR
11835,14.0,0,1,0,0.0,14.0,0.0,1,1
11838,7.0,0,1,1,0.0,0.0,7.0,2,1
11843,46.0,0,1,1,0.0,46.0,0.0,2,1
11860,29.0,0,1,1,0.0,24.0,5.0,2,1
11928,1.0,0,1,0,0.0,1.0,0.0,1,1
11943,12.0,0,0,1,0.0,0.0,12.0,1,1
11956,5.0,0,1,0,0.0,5.0,0.0,1,1
11968,19.0,0,1,1,0.0,19.0,0.0,2,1
11992,29.0,0,1,0,0.0,29.0,0.0,1,1
12013,35.0,0,1,0,0.0,35.0,0.0,1,1
12017,6.0,1,0,1,0.0,0.0,6.0,2,1
12076,8.0,0,0,1,0.0,0.0,8.0,1,1
12098,17.0,0,0,1,0.0,0.0,17.0,1,1
12118,23.0,0,1,0,0.0,23.0,0.0,1,1
12123,5.0,0,1,0,0.0,5.0,0.0,1,1
12126,3.0,0,0,1,0.0,0.0,3.0,1,1
12153,7.0,0,1,0,0.0,7.0,0.0,1,1
12160,37.0,0,1,0,0.0,37.0,0.0,1,1
12213,,0,1,0,,,,1,0
12221,227.0,1,1,1,12.0,182.0,33.0,3,1
12223,,0,1,0,,,,1,0
12235,,0,0,1,,,,1,0
12337,21.0,0,1,0,0.0,21.0,0.0,1,1
12348,4.0,0,1,1,0.0,2.0,2.0,2,1
12350,,0,1,0,,,,1,0
12391,120.0,1,1,1,3.0,84.0,33.0,3,1
12403,32.0,0,1,1,0.0,16.0,16.0,2,1
12408,11.0,0,0,1,0.0,0.0,11.0,1,1
12439,4.0,0,1,0,0.0,4.0,0.0,1,1
12482,11.0,1,1,0,2.0,9.0,0.0,2,1
12505,35.0,0,1,0,0.0,35.0,0.0,1,1
12515,1.0,0,0,1,0.0,0.0,1.0,1,1
12541,24.0,0,1,1,0.0,11.0,13.0,2,1
12563,126.0,1,1,1,18.0,101.0,7.0,3,1
12660,62.0,0,1,1,0.0,35.0,27.0,2,1
12665,68.0,0,1,1,0.0,65.0,3.0,2,1
12696,1.0,0,1,0,0.0,1.0,0.0,1,1
12728,2.0,0,1,0,0.0,2.0,0.0,1,1
12735,34.0,1,1,0,0.0,34.0,0.0,2,1
12770,6.0,0,1,0,0.0,6.0,0.0,1,1
12793,1.0,1,0,0,1.0,0.0,0.0,1,1
12828,16.0,0,0,1,0.0,0.0,16.0,1,1
12853,34.0,1,1,0,1.0,33.0,0.0,2,1
12856,4.0,0,0,1,0.0,0.0,4.0,1,1
12864,,1,0,0,,,,1,0
12891,,0,1,0,,,,1,0
12937,11.0,0,1,1,0.0,1.0,10.0,2,1
12955,17.0,0,1,0,0.0,17.0,0.0,1,1
12979,34.0,1,1,0,2.0,32.0,0.0,2,1
12995,,1,0,0,,,,1,0
13006,,1,0,0,,,,1,0
13012,11.0,0,0,1,0.0,0.0,11.0,1,1
13019,71.0,0,1,0,0.0,71.0,0.0,1,1
13044,3.0,1,0,1,0.0,0.0,3.0,2,1
13120,5.0,0,1,0,0.0,5.0,0.0,1,1
13196,13.0,0,1,1,0.0,7.0,6.0,2,1
13235,101.0,0,1,1,0.0,40.0,61.0,2,1
13333,5.0,0,1,0,0.0,5.0,0.0,1,1
13349,84.0,1,1,0,0.0,84.0,0.0,2,1
13387,182.0,1,1,0,4.0,178.0,0.0,2,1
13489,,1,0,0,,,,1,0
13499,12.0,1,1,0,4.0,8.0,0.0,2,1
13529,7.0,0,1,0,0.0,7.0,0.0,1,1
13535,,0,1,0,,,,1,0
13537,5.0,0,0,1,0.0,0.0,5.0,1,1
13548,10.0,0,0,1,0.0,0.0,10.0,1,1
13589,2.0,1,0,0,2.0,0.0,0.0,1,1
13599,,1,0,0,,,,1,0
13622,,0,1,0,,,,1,0
13675,32.0,1,1,0,10.0,22.0,0.0,2,1
13676,54.0,0,1,0,0.0,54.0,0.0,1,1
13705,7.0,0,0,1,0.0,0.0,7.0,1,1
13743,5.0,0,0,1,0.0,0.0,5.0,1,1
13780,6.0,0,0,1,0.0,0.0,6.0,1,1
13788,10.0,0,1,1,0.0,3.0,7.0,2,1
13796,1.0,0,1,0,0.0,1.0,0.0,1,1
13818,8.0,0,1,0,0.0,8.0,0.0,1,1
13831,97.0,0,1,1,0.0,69.0,28.0,2,1
13853,8.0,0,1,0,0.0,8.0,0.0,1,1
13854,19.0,0,1,1,0.0,13.0,6.0,2,1
13859,22.0,0,0,1,0.0,0.0,22.0,1,1
13877,11.0,0,1,0,0.0,11.0,0.0,1,1
13880,,0,0,1,,,,1,0
13887,72.0,1,1,1,0.0,37.0,35.0,3,1
13905,4.0,0,1,1,0.0,0.0,4.0,2,1
13972,60.0,0,1,0,0.0,60.0,0.0,1,1
13982,,0,0,1,,,,1,0
13984,13.0,0,1,1,0.0,8.0,5.0,2,1
13990,5.0,0,1,0,0.0,5.0,0.0,1,1
14003,,0,1,0,,,,1,0
14051,13.0,1,0,0,13.0,0.0,0.0,1,1
14062,,0,0,1,,,,1,0
14075,17.0,0,1,1,0.0,8.0,9.0,2,1
14099,45.0,0,1,1,0.0,34.0,11.0,2,1
14105,893.0,0,0,1,0.0,0.0,893.0,1,1
14170,2.0,0,1,0,0.0,2.0,0.0,1,1
14175,9.0,0,1,0,0.0,9.0,0.0,1,1
14201,5.0,0,1,0,0.0,5.0,0.0,1,1
14231,,0,1,0,,,,1,0
14247,5.0,0,0,1,0.0,0.0,5.0,1,1
14270,,0,0,1,,,,1,0
14433,44.0,0,1,0,0.0,44.0,0.0,1,1
14460,3.0,0,1,0,0.0,3.0,0.0,1,1
14482,,0,1,0,,,,1,0
14526,2.0,0,0,1,0.0,0.0,2.0,1,1
14579,16.0,0,1,1,0.0,16.0,0.0,2,1
14588,4.0,0,0,1,0.0,0.0,4.0,1,1
14597,,0,0,1,,,,1,0
14667,1.0,0,0,1,0.0,0.0,1.0,1,1
14711,60.0,1,1,1,3.0,34.0,23.0,3,1
14720,4.0,1,0,1,0.0,0.0,4.0,2,1
14815,5.0,0,1,1,0.0,2.0,3.0,2,1
14879,34.0,1,1,1,3.0,25.0,6.0,3,1
14900,49.0,0,1,1,0.0,30.0,19.0,2,1
14993,6.0,0,1,0,0.0,6.0,0.0,1,1
15023,13.0,0,1,0,0.0,13.0,0.0,1,1
15049,1.0,0,0,1,0.0,0.0,1.0,1,1
15054,,0,1,0,,,,1,0
15057,10.0,0,1,0,0.0,10.0,0.0,1,1
15060,20.0,0,0,1,0.0,0.0,20.0,1,1
15078,1.0,0,1,0,0.0,1.0,0.0,1,1
15079,20.0,0,1,1,0.0,10.0,10.0,2,1
15116,28.0,1,1,0,27.0,1.0,0.0,2,1
15146,20.0,0,1,0,0.0,20.0,0.0,1,1
15160,4.0,0,0,1,0.0,0.0,4.0,1,1
15167,4.0,0,1,0,0.0,4.0,0.0,1,1
15305,7.0,0,1,0,0.0,7.0,0.0,1,1
15316,,0,1,0,,,,1,0
15341,2.0,0,0,1,0.0,0.0,2.0,1,1
15351,40.0,1,1,1,8.0,25.0,7.0,3,1
15355,19.0,0,1,0,0.0,19.0,0.0,1,1
15360,,0,1,0,,,,1,0
15367,,0,1,1,,,,2,0
15389,,0,0,1,,,,1,0
15390,5.0,0,0,1,0.0,0.0,5.0,1,1
15395,,1,0,0,,,,1,0
15452,28.0,0,1,1,0.0,23.0,5.0,2,1
15454,3.0,0,1,0,0.0,3.0,0.0,1,1
15502,19.0,1,1,0,0.0,19.0,0.0,2,1
15513,21.0,0,1,0,0.0,21.0,0.0,1,1
15515,1.0,1,0,0,1.0,0.0,0.0,1,1
15552,2.0,0,0,1,0.0,0.0,2.0,1,1
15570,3.0,0,1,0,0.0,3.0,0.0,1,1
15584,124.0,1,1,1,6.0,109.0,9.0,3,1
15599,,0,1,0,,,,1,0
15603,19.0,0,1,1,0.0,12.0,7.0,2,1
15623,24.0,0,1,0,0.0,24.0,0.0,1,1
15627,22.0,0,1,1,0.0,9.0,13.0,2,1
15631,18.0,0,1,0,0.0,18.0,0.0,1,1
15750,74.0,1,1,1,1.0,41.0,32.0,3,1
15757,5.0,0,0,1,0.0,0.0,5.0,1,1
15778,53.0,0,1,1,0.0,48.0,5.0,2,1
15789,,1,0,0,,,,1,0
15813,26.0,0,1,0,0.0,26.0,0.0,1,1
15877,21.0,0,1,0,0.0,21.0,0.0,1,1
15894,35.0,0,0,1,0.0,0.0,35.0,1,1
15994,6.0,1,1,1,1.0,5.0,0.0,3,1
16009,237.0,1,1,1,56.0,160.0,21.0,3,1
16025,1.0,0,0,1,0.0,0.0,1.0,1,1
16096,3.0,0,1,0,0.0,3.0,0.0,1,1
16105,2.0,0,0,1,0.0,0.0,2.0,1,1
16108,,1,0,0,,,,1,0
16127,,0,1,1,,,,2,0
16131,6.0,0,1,0,0.0,6.0,0.0,1,1
16142,13.0,0,1,0,0.0,13.0,0.0,1,1
16147,2.0,0,1,0,0.0,2.0,0.0,1,1
16156,,1,0,0,,,,1,0
16164,60.0,0,1,0,0.0,60.0,0.0,1,1
16165,9.0,0,0,1,0.0,0.0,9.0,1,1
16168,11.0,0,1,0,0.0,11.0,0.0,1,1
16206,76.0,1,1,1,0.0,32.0,44.0,3,1
16216,26.0,0,1,1,0.0,18.0,8.0,2,1
16232,4.0,0,0,1,0.0,0.0,4.0,1,1
16253,1.0,0,1,0,0.0,1.0,0.0,1,1
16259,,0,0,1,,,,1,0
16270,76.0,0,1,1,0.0,65.0,11.0,2,1
16273,2.0,0,1,0,0.0,2.0,0.0,1,1
16289,2.0,0,1,0,0.0,2.0,0.0,1,1
16299,21.0,0,1,0,0.0,21.0,0.0,1,1
16338,1.0,0,1,0,0.0,1.0,0.0,1,1
16392,7.0,0,1,0,0.0,7.0,0.0,1,1
16455,10.0,1,1,0,0.0,10.0,0.0,2,1
16483,4.0,0,0,1,0.0,0.0,4.0,1,1
16494,2.0,1,1,1,0.0,0.0,2.0,3,1
16497,6.0,0,1,0,0.0,6.0,0.0,1,1
16513,8.0,0,1,1,0.0,8.0,0.0,2,1
16520,35.0,1,1,1,0.0,18.0,17.0,3,1
16546,4.0,0,1,1,0.0,2.0,2.0,2,1
16567,57.0,1,1,1,24.0,0.0,33.0,3,1
16582,1.0,1,0,0,1.0,0.0,0.0,1,1
16616,2.0,1,0,1,2.0,0.0,0.0,2,1
16658,30.0,0,1,0,0.0,30.0,0.0,1,1
16692,3.0,0,1,0,0.0,3.0,0.0,1,1
16702,6.0,0,0,1,0.0,0.0,6.0,1,1
16714,,0,1,1,,,,2,0
16725,27.0,0,1,0,0.0,27.0,0.0,1,1
16749,,0,0,1,,,,1,0
16755,6.0,0,0,1,0.0,0.0,6.0,1,1
16781,13.0,0,1,1,0.0,13.0,0.0,2,1
16800,25.0,0,1,0,0.0,25.0,0.0,1,1
16818,5.0,1,0,0,5.0,0.0,0.0,1,1
16845,3.0,0,1,0,0.0,3.0,0.0,1,1
16893,11.0,0,0,1,0.0,0.0,11.0,1,1
16903,96.0,0,1,1,0.0,37.0,59.0,2,1
16908,1.0,0,1,0,0.0,1.0,0.0,1,1
16934,5.0,0,1,1,0.0,3.0,2.0,2,1
16956,11.0,1,1,1,3.0,0.0,8.0,3,1
16959,6.0,0,1,0,0.0,6.0,0.0,1,1
16974,9.0,0,1,1,0.0,2.0,7.0,2,1
17034,207.0,1,1,1,25.0,138.0,44.0,3,1
17035,69.0,1,1,1,12.0,47.0,10.0,3,1
17044,244.0,0,1,1,0.0,191.0,53.0,2,1
17081,82.0,1,1,1,19.0,35.0,28.0,3,1
17085,27.0,0,1,0,0.0,27.0,0.0,1,1
17097,,0,1,0,,,,1,0
17118,,0,0,1,,,,1,0
17123,3.0,0,1,0,0.0,3.0,0.0,1,1
17174,2.0,0,1,0,0.0,2.0,0.0,1,1
17187,10.0,0,1,0,0.0,10.0,0.0,1,1
17188,10.0,0,0,1,0.0,0.0,10.0,1,1
17226,53.0,0,1,1,0.0,26.0,27.0,2,1
17230,60.0,0,1,1,0.0,32.0,28.0,2,1
17247,1.0,0,1,0,0.0,1.0,0.0,1,1
17258,,1,0,0,,,,1,0
17290,39.0,1,0,1,39.0,0.0,0.0,2,1
17331,10.0,0,1,0,0.0,10.0,0.0,1,1
17374,9.0,1,1,0,0.0,9.0,0.0,2,1
17426,36.0,1,1,1,0.0,14.0,22.0,3,1
17436,20.0,1,1,0,4.0,16.0,0.0,2,1
17439,,0,0,1,,,,1,0
17450,,1,0,0,,,,1,0
17451,,0,0,1,,,,1,0
17452,38.0,0,0,1,0.0,0.0,38.0,1,1
17458,4.0,0,1,0,0.0,4.0,0.0,1,1
17515,19.0,0,1,0,0.0,19.0,0.0,1,1
17567,5.0,0,1,0,0.0,5.0,0.0,1,1
17588,24.0,0,1,1,0.0,18.0,6.0,2,1
17638,5.0,0,1,0,0.0,5.0,0.0,1,1
17674,10.0,0,1,0,0.0,10.0,0.0,1,1
17701,12.0,0,1,0,0.0,12.0,0.0,1,1
17702,3.0,0,0,1,0.0,0.0,3.0,1,1
17784,29.0,0,0,1,0.0,0.0,29.0,1,1
17816,1.0,1,0,0,1.0,0.0,0.0,1,1
17844,145.0,0,1,1,0.0,67.0,78.0,2,1
17846,,0,0,1,,,,1,0
17854,6.0,0,0,1,0.0,0.0,6.0,1,1
17862,26.0,0,1,1,0.0,7.0,19.0,2,1
17877,4.0,0,1,0,0.0,4.0,0.0,1,1
17881,5.0,0,0,1,0.0,0.0,5.0,1,1
17908,45.0,0,1,0,0.0,45.0,0.0,1,1
17913,14.0,0,1,0,0.0,14.0,0.0,1,1
17921,,0,1,0,,,,1,0
17922,111.0,0,1,1,0.0,71.0,40.0,2,1
17966,12.0,0,0,1,0.0,0.0,12.0,1,1
18021,51.0,0,1,1,0.0,51.0,0.0,2,1
18032,243.0,1,1,1,186.0,46.0,11.0,3,1
18051,,0,1,0,,,,1,0
18066,,1,0,1,,,,2,0
18078,40.0,0,1,1,0.0,24.0,16.0,2,1
18082,,0,1,0,,,,1,0
18089,36.0,0,1,1,0.0,19.0,17.0,2,1
18124,1.0,0,0,1,0.0,0.0,1.0,1,1
18151,8.0,0,0,1,0.0,0.0,8.0,1,1
18198,1.0,0,1,0,0.0,1.0,0.0,1,1
18207,5.0,0,0,1,0.0,0.0,5.0,1,1
18234,41.0,0,1,1,0.0,26.0,15.0,2,1
18248,8.0,0,0,1,0.0,0.0,8.0,1,1
18250,18.0,1,1,1,0.0,11.0,7.0,3,1
18282,5.0,0,1,1,0.0,0.0,5.0,2,1
18317,19.0,1,1,0,0.0,19.0,0.0,2,1
18366,55.0,0,1,1,0.0,53.0,2.0,2,1
18380,,0,0,1,,,,1,0
18398,16.0,1,1,0,0.0,16.0,0.0,2,1
18416,4.0,0,0,1,0.0,0.0,4.0,1,1
18462,24.0,0,0,1,0.0,0.0,24.0,1,1
18480,210.0,0,1,1,0.0,129.0,81.0,2,1
18482,7.0,0,1,1,0.0,1.0,6.0,2,1
18507,5.0,0,1,0,0.0,5.0,0.0,1,1
18523,,1,0,0,,,,1,0
18534,48.0,0,1,1,0.0,28.0,20.0,2,1
18567,,0,0,1,,,,1,0
18587,,0,1,0,,,,1,0
18599,20.0,0,1,1,0.0,20.0,0.0,2,1
18619,1.0,0,0,1,0.0,0.0,1.0,1,1
18623,13.0,0,0,1,0.0,0.0,13.0,1,1
18670,32.0,0,1,0,0.0,32.0,0.0,1,1
18679,42.0,0,1,1,0.0,28.0,14.0,2,1
18696,2.0,0,0,1,0.0,0.0,2.0,1,1
18704,15.0,0,1,1,0.0,0.0,15.0,2,1
18738,15.0,0,1,1,0.0,11.0,4.0,2,1
18739,4.0,0,1,0,0.0,4.0,0.0,1,1
18743,,0,0,1,,,,1,0
18816,15.0,0,0,1,0.0,0.0,15.0,1,1
18820,2.0,0,0,1,0.0,0.0,2.0,1,1
18827,18.0,0,1,1,0.0,13.0,5.0,2,1
18834,18.0,0,1,1,0.0,10.0,8.0,2,1
18846,,1,1,0,,,,2,0
18848,12.0,0,1,1,0.0,10.0,2.0,2,1
18884,7.0,1,0,1,7.0,0.0,0.0,2,1
18895,,0,1,0,,,,1,0
18910,3.0,0,0,1,0.0,0.0,3.0,1,1
18936,7.0,0,1,0,0.0,7.0,0.0,1,1
18937,15.0,1,1,0,0.0,15.0,0.0,2,1
18942,68.0,0,1,0,0.0,68.0,0.0,1,1
18946,36.0,0,1,0,0.0,36.0,0.0,1,1
18972,8.0,0,1,0,0.0,8.0,0.0,1,1
19010,23.0,0,1,0,0.0,23.0,0.0,1,1
19096,46.0,0,1,0,0.0,46.0,0.0,1,1
19105,29.0,0,1,1,0.0,29.0,0.0,2,1
19167,5.0,1,0,1,1.0,0.0,4.0,2,1
19223,,0,1,0,,,,1,0
19243,,1,0,1,,,,2,0
19295,1.0,0,0,1,0.0,0.0,1.0,1,1
19315,10.0,1,1,1,3.0,7.0,0.0,3,1
19342,1.0,0,1,0,0.0,1.0,0.0,1,1
19349,4.0,0,1,1,0.0,0.0,4.0,2,1
19395,40.0,1,1,0,21.0,19.0,0.0,2,1
19474,,0,1,0,,,,1,0
19484,32.0,0,1,1,0.0,12.0,20.0,2,1
19508,6.0,0,1,0,0.0,6.0,0.0,1,1
19521,39.0,0,1,1,0.0,33.0,6.0,2,1
19542,19.0,0,1,1,0.0,13.0,6.0,2,1
19579,6.0,0,0,1,0.0,0.0,6.0,1,1
19580,10.0,0,1,1,0.0,8.0,2.0,2,1
19661,1.0,0,1,0,0.0,1.0,0.0,1,1
19673,14.0,0,1,0,0.0,14.0,0.0,1,1
19718,70.0,0,1,1,0.0,63.0,7.0,2,1
19723,,1,0,0,,,,1,0
19752,141.0,0,1,0,0.0,141.0,0.0,1,1
19773,10.0,0,1,0,0.0,10.0,0.0,1,1
19810,16.0,0,1,0,0.0,16.0,0.0,1,1
19835,,0,0,1,,,,1,0
19837,15.0,0,0,1,0.0,0.0,15.0,1,1
19845,61.0,1,1,1,1.0,37.0,23.0,3,1
19846,8.0,1,0,0,8.0,0.0,0.0,1,1
19874,4.0,0,1,1,0.0,2.0,2.0,2,1
19890,,1,0,0,,,,1,0
19930,181.0,0,1,1,0.0,166.0,15.0,2,1
19948,25.0,1,1,1,1.0,22.0,2.0,3,1
19962,,0,1,0,,,,1,0
19967,19.0,0,1,0,0.0,19.0,0.0,1,1
19992,1.0,0,1,0,0.0,1.0,0.0,1,1
20067,,0,0,1,,,,1,0
20098,3.0,0,0,1,0.0,0.0,3.0,1,1
20119,26.0,0,1,1,0.0,16.0,10.0,2,1
20146,106.0,1,1,1,25.0,72.0,9.0,3,1
20159,,0,0,1,,,,1,0
20166,5.0,0,1,1,0.0,5.0,0.0,2,1
20171,6.0,0,1,1,0.0,6.0,0.0,2,1
20185,7.0,0,0,1,0.0,0.0,7.0,1,1
20186,35.0,0,1,0,0.0,35.0,0.0,1,1
20190,13.0,0,1,0,0.0,13.0,0.0,1,1
20198,,1,0,0,,,,1,0
20206,26.0,0,1,0,0.0,26.0,0.0,1,1
20215,10.0,0,1,0,0.0,10.0,0.0,1,1
20226,4.0,0,0,1,0.0,0.0,4.0,1,1
20233,5.0,0,1,0,0.0,5.0,0.0,1,1
20259,22.0,0,1,0,0.0,22.0,0.0,1,1
20274,17.0,0,1,1,0.0,11.0,6.0,2,1
20280,1.0,0,1,0,0.0,1.0,0.0,1,1
20290,11.0,0,1,0,0.0,11.0,0.0,1,1
20296,4.0,0,1,1,0.0,0.0,4.0,2,1
20297,,0,0,1,,,,1,0
20326,100.0,0,1,0,0.0,100.0,0.0,1,1
20364,37.0,0,1,1,0.0,17.0,20.0,2,1
20397,,0,1,0,,,,1,0
20400,293.0,1,1,1,0.0,222.0,71.0,3,1
20450,1.0,0,1,0,0.0,1.0,0.0,1,1
20464,45.0,0,1,1,0.0,27.0,18.0,2,1
20525,2.0,0,1,0,0.0,2.0,0.0,1,1
20543,3.0,1,0,0,3.0,0.0,0.0,1,1
20546,49.0,0,1,1,0.0,7.0,42.0,2,1
20576,1.0,0,1,0,0.0,1.0,0.0,1,1
20602,5.0,0,1,0,0.0,5.0,0.0,1,1
20606,41.0,1,1,1,0.0,31.0,10.0,3,1
20616,68.0,1,1,1,30.0,21.0,17.0,3,1
20636,30.0,0,1,0,0.0,30.0,0.0,1,1
20658,,0,0,1,,,,1,0
20711,,0,1,0,,,,1,0
20731,11.0,0,1,0,0.0,11.0,0.0,1,1
20752,82.0,1,1,1,0.0,52.0,30.0,3,1
20761,89.0,0,0,1,0.0,0.0,89.0,1,1
20807,12.0,0,1,1,0.0,7.0,5.0,2,1
20815,42.0,0,1,0,0.0,42.0,0.0,1,1
20818,,1,0,0,,,,1,0
20866,14.0,0,1,1,0.0,8.0,6.0,2,1
20927,15.0,1,1,1,0.0,3.0,12.0,3,1
20938,7.0,0,0,1,0.0,0.0,7.0,1,1
20959,,1,0,0,,,,1,0
20965,9.0,0,0,1,0.0,0.0,9.0,1,1
20980,17.0,1,1,0,6.0,11.0,0.0,2,1
20981,,0,1,0,,,,1,0
21106,80.0,0,1,1,0.0,78.0,2.0,2,1
21112,,0,1,0,,,,1,0
21127,52.0,0,1,1,0.0,3.0,49.0,2,1
21162,43.0,0,1,1,0.0,37.0,6.0,2,1
21174,15.0,0,1,0,0.0,15.0,0.0,1,1
21256,5.0,1,1,0,0.0,5.0,0.0,2,1
21277,10.0,0,1,0,0.0,10.0,0.0,1,1
21278,52.0,0,1,0,0.0,52.0,0.0,1,1
21287,9.0,0,1,0,0.0,9.0,0.0,1,1
21348,55.0,1,1,1,14.0,30.0,11.0,3,1
21397,4.0,1,0,1,0.0,0.0,4.0,2,1
21448,2.0,0,1,0,0.0,2.0,0.0,1,1
21474,3.0,0,0,1,0.0,0.0,3.0,1,1
21543,52.0,0,1,0,0.0,52.0,0.0,1,1
21593,18.0,0,1,0,0.0,18.0,0.0,1,1
21609,1.0,0,1,0,0.0,1.0,0.0,1,1
21622,1.0,1,0,0,1.0,0.0,0.0,1,1
21629,6.0,1,0,0,6.0,0.0,0.0,1,1
21635,12.0,0,1,1,0.0,3.0,9.0,2,1
21645,14.0,0,1,1,0.0,0.0,14.0,2,1
21652,10.0,0,1,1,0.0,6.0,4.0,2,1
21660,7.0,0,1,1,0.0,7.0,0.0,2,1
21697,3.0,0,1,0,0.0,3.0,0.0,1,1
21726,2.0,0,0,1,0.0,0.0,2.0,1,1
21739,2.0,0,1,0,0.0,2.0,0.0,1,1
21743,99.0,0,1,1,0.0,99.0,0.0,2,1
21810,,0,0,1,,,,1,0
21814,4.0,0,0,1,0.0,0.0,4.0,1,1
21829,1.0,0,0,1,0.0,0.0,1.0,1,1
21847,7.0,0,1,0,0.0,7.0,0.0,1,1
21890,4.0,0,1,0,0.0,4.0,0.0,1,1
22040,,1,0,0,,,,1,0
22111,3.0,0,1,0,0.0,3.0,0.0,1,1
22133,26.0,1,1,0,4.0,22.0,0.0,2,1
22136,46.0,1,1,1,0.0,45.0,1.0,3,1
22176,5.0,0,1,0,0.0,5.0,0.0,1,1
22182,13.0,0,1,0,0.0,13.0,0.0,1,1
22217,16.0,1,0,1,0.0,0.0,16.0,2,1
22237,9.0,0,0,1,0.0,0.0,9.0,1,1
22289,,1,0,0,,,,1,0
22308,,0,1,0,,,,1,0
22381,8.0,0,1,0,0.0,8.0,0.0,1,1
22431,3.0,0,1,0,0.0,3.0,0.0,1,1
22435,27.0,1,1,0,0.0,27.0,0.0,2,1
22444,,0,1,0,,,,1,0
22479,13.0,0,1,1,0.0,4.0,9.0,2,1
22504,5.0,0,0,1,0.0,0.0,5.0,1,1
22520,10.0,0,0,1,0.0,0.0,10.0,1,1
22548,,0,1,1,,,,2,0
22573,,0,0,1,,,,1,0
22618,1.0,1,0,1,0.0,0.0,1.0,2,1
22662,,0,1,0,,,,1,0
22683,7.0,0,0,1,0.0,0.0,7.0,1,1
22697,3.0,0,1,1,0.0,0.0,3.0,2,1
22806,3653.0,0,1,0,0.0,3653.0,0.0,1,1
22865,13.0,0,1,0,0.0,13.0,0.0,1,1
22866,1.0,0,0,1,0.0,0.0,1.0,1,1
22868,,0,1,0,,,,1,0
22898,15.0,0,1,0,0.0,15.0,0.0,1,1
22921,81.0,0,1,1,0.0,81.0,0.0,2,1
22931,110.0,1,1,0,26.0,84.0,0.0,2,1
22932,1.0,0,1,1,0.0,0.0,1.0,2,1
22948,2.0,0,0,1,0.0,0.0,2.0,1,1
22956,26.0,0,1,1,0.0,16.0,10.0,2,1
22967,3.0,0,1,1,0.0,1.0,2.0,2,1
22993,14.0,0,0,1,0.0,0.0,14.0,1,1
23008,6.0,0,1,0,0.0,6.0,0.0,1,1
23021,10.0,0,0,1,0.0,0.0,10.0,1,1
23041,90.0,1,1,1,35.0,54.0,1.0,3,1
23050,55.0,0,1,1,0.0,40.0,15.0,2,1
23065,42.0,0,1,0,0.0,42.0,0.0,1,1
23070,1.0,0,1,0,0.0,1.0,0.0,1,1
23102,,1,0,0,,,,1,0
23125,5.0,1,0,1,0.0,0.0,5.0,2,1
23126,1.0,0,1,0,0.0,1.0,0.0,1,1
23135,,0,0,1,,,,1,0
23207,3.0,1,0,0,3.0,0.0,0.0,1,1
23264,9.0,0,0,1,0.0,0.0,9.0,1,1
23271,58.0,0,1,1,0.0,25.0,33.0,2,1
23278,34.0,0,0,1,0.0,0.0,34.0,1,1
23346,2.0,0,0,1,0.0,0.0,2.0,1,1
23419,56.0,0,1,0,0.0,56.0,0.0,1,1
23427,,1,0,1,,,,2,0
23448,9.0,0,0,1,0.0,0.0,9.0,1,1
23474,8.0,0,0,1,0.0,0.0,8.0,1,1
23486,8.0,0,0,1,0.0,0.0,8.0,1,1
23505,7622.0,1,1,1,250.0,5741.0,1631.0,3,1
23511,236.0,0,1,0,0.0,236.0,0.0,1,1
23512,1.0,0,1,0,0.0,1.0,0.0,1,1
23582,1.0,0,1,0,0.0,1.0,0.0,1,1
23589,1.0,1,0,0,1.0,0.0,0.0,1,1
23679,4.0,0,1,0,0.0,4.0,0.0,1,1
23686,1.0,1,0,0,1.0,0.0,0.0,1,1
23691,41.0,0,1,1,0.0,23.0,18.0,2,1
23692,12.0,0,0,1,0.0,0.0,12.0,1,1
23727,7.0,0,1,1,0.0,7.0,0.0,2,1
23742,3.0,0,0,1,0.0,0.0,3.0,1,1
23746,12.0,0,1,1,0.0,7.0,5.0,2,1
23760,9.0,0,1,1,0.0,3.0,6.0,2,1
23763,21.0,0,1,1,0.0,9.0,12.0,2,1
23764,1.0,0,1,0,0.0,1.0,0.0,1,1
23808,7.0,0,1,0,0.0,7.0,0.0,1,1
23811,2.0,0,1,0,0.0,2.0,0.0,1,1
23827,14.0,1,1,1,2.0,4.0,8.0,3,1
23883,12.0,0,1,1,0.0,6.0,6.0,2,1
23884,,0,1,0,,,,1,0
23892,1.0,0,1,0,0.0,1.0,0.0,1,1
23906,5.0,0,1,0,0.0,5.0,0.0,1,1
23918,19.0,1,1,0,0.0,19.0,0.0,2,1
23919,88.0,0,0,1,0.0,0.0,88.0,1,1
23933,4.0,1,0,0,4.0,0.0,0.0,1,1
23944,,1,0,0,,,,1,0
23953,,0,1,0,,,,1,0
23988,,0,0,1,,,,1,0
23993,1.0,0,0,1,0.0,0.0,1.0,1,1
24019,140.0,0,1,1,0.0,73.0,67.0,2,1
24096,6.0,0,1,1,0.0,3.0,3.0,2,1
24123,12.0,0,1,0,0.0,12.0,0.0,1,1
24196,20.0,0,1,0,0.0,20.0,0.0,1,1
24220,2.0,0,0,1,0.0,0.0,2.0,1,1
24221,31.0,1,1,0,16.0,15.0,0.0,2,1
24241,44.0,0,1,0,0.0,44.0,0.0,1,1
24256,,0,0,1,,,,1,0
