EID,TYPECODE项目ID,DJDATE中标日期,IFHOME项目地是否企业登记地
388487,5492855,Jul-15,1
392008,4311650,Jul-14,1
392008,4228795,Jun-14,1
392008,5573845,Jul-15,1
392008,4313087,Jul-14,1
392008,4126036,Apr-14,1
392008,5355685,May-15,1
393460,3239152,Dec-13,1
395443,3222408,Dec-13,1
395729,5209055,Apr-15,1
396823,5339736,May-15,1
396823,4781473,Nov-14,1
397140,3242670,Dec-13,0
397140,5438898,Jun-15,0
397140,4267516,Jun-14,0
397140,5491250,Jul-15,0
397779,3198090,Dec-13,1
397779,3242672,Dec-13,1
397779,3218777,Dec-13,1
397779,3201246,Dec-13,1
397779,3979317,Jan-14,1
397779,4632493,Oct-14,1
397779,4326000,Jul-14,1
397779,5573484,Jul-15,1
397779,4250230,Jun-14,1
397779,4895222,Dec-14,1
397779,4421102,Aug-14,1
397779,5121721,Mar-15,1
397779,5455770,Jun-15,1
397779,4740880,Nov-14,1
397779,5738576,Aug-15,1
397779,4509885,Sep-14,1
397779,4536033,Sep-14,0
397779,4284067,Jun-14,1
398892,5649054,Aug-15,0
398892,3065673,Oct-13,0
398892,4482731,Aug-14,1
398892,5606445,Jul-15,0
398892,5659247,Aug-15,0
398892,4337654,Jul-14,0
398892,5148155,Mar-15,0
398892,5373515,Jun-15,0
398892,5603734,Jul-15,0
398892,4358897,Jul-14,1
398892,5653778,Aug-15,0
398892,4187803,May-14,0
398892,5448872,Jun-15,0
398892,4747108,Nov-14,0
398892,5652450,Aug-15,0
398892,4865122,Dec-14,0
398892,4407887,Jul-14,1
398892,5783766,Aug-15,0
398892,5010725,Feb-15,0
398892,4919230,Jan-15,1
412759,3134741,Nov-13,1
412759,3102957,Nov-13,1
412759,3040888,Oct-13,1
412759,4028240,Feb-14,1
412759,4068811,Mar-14,1
412759,4068814,Mar-14,1
412759,3986329,Jan-14,1
412759,4522720,Sep-14,1
412759,4737539,Nov-14,1
412759,4585680,Sep-14,1
412759,4047460,Mar-14,1
412759,5341625,May-15,1
412759,4443115,Aug-14,1
412759,4136147,Apr-14,1
412759,4417882,Aug-14,1
412759,5678780,Aug-15,1
412759,5782648,Aug-15,1
412759,4668420,Oct-14,0
412759,4611274,Oct-14,0
412759,4056177,Mar-14,1
412759,4868343,Dec-14,1
416186,4345134,Jul-14,1
417490,3092583,Oct-13,0
417490,4833459,Dec-14,0
417490,5781109,Aug-15,0
419578,3129033,Nov-13,1
419578,4022263,Feb-14,1
423802,3032636,Sep-13,1
423802,3234891,Dec-13,1
423802,4392321,Jul-14,1
423802,5035773,Mar-15,1
425027,4471209,Aug-14,0
427830,3068554,Oct-13,1
427830,4210457,May-14,1
427830,4684323,Oct-14,1
430314,4705164,Nov-14,1
433157,5610766,Jul-15,0
433157,5688362,Aug-15,0
434427,5505481,Jul-15,1
435255,4451330,Aug-14,1
435255,4805814,Dec-14,1
435255,4849722,Dec-14,1
435255,4783890,Nov-14,1
435255,3129174,Nov-13,1
437247,4983423,Feb-15,1
437247,5636473,Jul-15,1
437271,3239960,Dec-13,1
437462,3110927,Nov-13,1
437462,4773708,Nov-14,0
437462,4725429,Nov-14,1
446709,4811341,Dec-14,0
450878,2989892,Sep-13,1
450878,3132653,Nov-13,1
450878,3104953,Nov-13,0
450878,4307544,Jul-14,1
450878,2989892,Sep-13,1
450878,3132653,Nov-13,1
450878,3104953,Nov-13,0
450878,4307544,Jul-14,1
451102,4278641,Jun-14,1
451102,4840379,Dec-14,1
456624,5610765,Jul-15,1
458263,5780537,Aug-15,1
458263,5319963,May-15,1
458263,4786314,Nov-14,1
458263,4769017,Nov-14,1
458263,5782775,Aug-15,0
458263,4114458,Apr-14,1
458263,4399640,Jul-14,1
458263,4115178,Apr-14,1
458263,5015460,Feb-15,0
458263,4105376,Apr-14,1
458263,5436627,Jun-15,0
458263,5632913,Jul-15,0
458263,5190611,Apr-15,1
458263,5198275,Apr-15,1
458263,4452835,Aug-14,1
458263,4828237,Dec-14,1
458263,4817270,Dec-14,1
458263,5782798,Aug-15,0
458263,5665378,Aug-15,1
458263,5079317,Mar-15,1
458263,4848219,Dec-14,1
458263,4727024,Nov-14,0
458263,4887181,Dec-14,0
458263,3995332,Jan-14,1
458263,3994965,Jan-14,0
458263,4014303,Feb-14,1
458263,4647825,Oct-14,0
458263,4404876,Jul-14,0
458263,4392063,Jul-14,0
458263,4896460,Dec-14,1
458263,4337734,Jul-14,1
458263,4236847,Jun-14,1
458263,4516166,Sep-14,0
458263,5170660,Apr-15,1
458263,4800172,Dec-14,1
458263,5584917,Jul-15,1
458263,5782557,Aug-15,0
458263,4860905,Dec-14,1
458263,4754126,Nov-14,1
458263,4700544,Nov-14,1
458263,4003530,Jan-14,0
458263,4585759,Sep-14,0
458263,4455374,Aug-14,0
458263,4986107,Feb-15,1
458263,4561662,Sep-14,1
458263,4144978,May-14,1
458263,4048033,Mar-14,1
458263,4905762,Jan-15,0
458263,4502433,Sep-14,0
458263,5170666,Apr-15,1
458263,5474314,Jun-15,1
458263,5757628,Aug-15,1
458263,4320040,Jul-14,1
458263,4848282,Dec-14,1
458263,5584921,Jul-15,1
458263,5782664,Aug-15,0
458263,5462665,Jun-15,0
458263,4718758,Nov-14,0
458263,5461222,Jun-15,1
458263,5549165,Jul-15,1
458263,4008036,Jan-14,0
458263,4493687,Aug-14,0
458263,5602773,Jul-15,1
458263,4632930,Oct-14,1
458263,5769698,Aug-15,1
458263,4056296,Mar-14,0
458263,4310578,Jul-14,0
458263,4807397,Dec-14,1
458263,4590051,Sep-14,1
458263,4019581,Feb-14,0
458263,5123472,Mar-15,0
458263,4391775,Jul-14,0
458263,4139865,May-14,0
458263,4549572,Sep-14,0
458263,4740354,Nov-14,1
458263,5519807,Jul-15,1
458263,5074618,Mar-15,1
458263,5455996,Jun-15,1
458263,4127349,Apr-14,1
458263,4632722,Oct-14,0
458263,4632936,Oct-14,1
458263,4635914,Oct-14,0
458263,5089586,Mar-15,0
458263,3997473,Jan-14,1
458263,5540673,Jul-15,1
458263,5257991,May-15,0
458263,4431177,Aug-14,0
458263,4457249,Aug-14,0
458263,4552774,Sep-14,0
458263,4412340,Aug-14,0
458263,4892029,Dec-14,1
458263,4740352,Nov-14,1
458263,5021745,Feb-15,0
458263,5098234,Mar-15,1
458263,4796722,Dec-14,0
458263,4632942,Oct-14,1
458263,4635966,Oct-14,0
458263,5501090,Jul-15,1
458263,4039719,Mar-14,0
458263,5691977,Aug-15,0
458263,4002532,Jan-14,0
458263,4316383,Jul-14,1
458263,4428429,Aug-14,0
458263,4339136,Jul-14,0
458263,4090082,Apr-14,0
458263,4624154,Oct-14,0
458263,4517728,Sep-14,1
458263,4695367,Nov-14,1
458263,5531919,Jul-15,0
458263,5741040,Aug-15,0
458263,5504797,Jul-15,1
458263,4632915,Oct-14,1
458263,4592496,Sep-14,0
458263,5770450,Aug-15,1
458263,4962016,Jan-15,0
458263,4122590,Apr-14,0
458263,4656109,Oct-14,0
458263,4818007,Dec-14,1
458263,4727019,Nov-14,0
458263,4632924,Oct-14,1
458263,4635926,Oct-14,0
458263,4641982,Oct-14,1
458263,4316376,Jul-14,1
458263,4436080,Aug-14,1
458263,4396908,Jul-14,1
458263,4517723,Sep-14,1
458263,5253742,May-15,1
458263,5744686,Aug-15,1
458263,5159484,Apr-15,1
458263,4080765,Apr-14,0
458263,3995543,Jan-14,1
458263,3983685,Jan-14,1
458263,4920688,Jan-15,1
458263,5098238,Mar-15,1
458263,4914220,Jan-15,1
458263,5687922,Aug-15,0
458263,5764479,Aug-15,0
458263,5264323,May-15,0
458263,5773989,Aug-15,1
458263,4940775,Jan-15,1
458263,4132607,Apr-14,1
458263,4466932,Aug-14,1
458263,4982481,Feb-15,1
458263,4339299,Jul-14,1
458263,4228999,Jun-14,1
458263,5178251,Apr-15,0
458263,5284292,May-15,1
458263,4821741,Dec-14,0
458263,4584374,Sep-14,0
458263,5185440,Apr-15,1
458263,5736118,Aug-15,1
458263,5630234,Jul-15,0
458263,4751220,Nov-14,1
458263,4492949,Aug-14,0
458263,4456071,Aug-14,0
458263,5046274,Mar-15,0
458263,5662675,Aug-15,0
458263,5454355,Jun-15,1
458263,3966129,Jan-14,1
458263,4254067,Jun-14,1
458263,4399277,Jul-14,1
458263,4563591,Sep-14,0
458263,4963066,Jan-15,1
458263,5258040,May-15,0
458263,4393547,Jul-14,1
458263,4801158,Dec-14,1
458263,4467835,Aug-14,1
458263,4511623,Sep-14,1
458263,4914164,Jan-15,1
458263,5569596,Jul-15,1
458263,4883011,Dec-14,0
458263,4649536,Oct-14,0
458263,4992672,Feb-15,1
458263,5602653,Jul-15,0
458263,5397497,Jun-15,1
458263,5321390,May-15,1
458263,4621435,Oct-14,1
458263,4149756,May-14,0
458263,4762898,Nov-14,1
458263,4883007,Dec-14,0
458263,5670310,Aug-15,1
458263,5769707,Aug-15,1
458263,5280772,May-15,1
458263,5674605,Aug-15,0
458263,4847343,Dec-14,0
458263,5633222,Jul-15,0
458263,3975280,Jan-14,0
458263,4140197,May-14,0
458263,4537980,Sep-14,0
458263,4857563,Dec-14,1
458263,4816506,Dec-14,1
458263,5289609,May-15,1
458263,5466689,Jun-15,0
458263,3989489,Jan-14,0
458263,4139900,May-14,0
458263,4747279,Nov-14,0
458263,4475465,Aug-14,1
458263,5288925,May-15,1
458263,4872346,Dec-14,0
458263,5279510,May-15,1
458263,5690733,Aug-15,1
458263,5347842,May-15,1
458263,5091094,Mar-15,1
458263,5769023,Aug-15,1
458263,3965436,Jan-14,1
458263,5610463,Jul-15,1
458263,5112092,Mar-15,1
458263,5446193,Jun-15,0
458263,5424843,Jun-15,0
458263,4743352,Nov-14,0
458263,4139686,May-14,0
458263,4279416,Jun-14,0
458263,4587675,Sep-14,0
458263,5087207,Mar-15,1
458263,4731964,Nov-14,0
458263,5764967,Aug-15,1
458263,4943997,Jan-15,1
458263,4509052,Sep-14,0
458263,4103429,Apr-14,1
458263,4969141,Jan-15,1
458263,4139717,May-14,0
458263,4149753,May-14,0
458263,4558782,Sep-14,1
458263,5269354,May-15,1
458263,5306579,May-15,1
458263,5678657,Aug-15,1
458263,4797225,Dec-14,0
458263,4898710,Jan-15,0
458263,5396286,Jun-15,1
458263,5167973,Apr-15,1
458263,5757391,Aug-15,1
458263,4335739,Jul-14,1
458263,5516428,Jul-15,0
458263,5629584,Jul-15,1
458263,3977025,Jan-14,1
458263,4163567,May-14,1
458263,4537746,Sep-14,1
458263,4602762,Oct-14,1
458263,4749321,Nov-14,1
458263,4681887,Oct-14,1
458263,4479177,Aug-14,1
458263,4843399,Dec-14,0
458263,5446298,Jun-15,1
458263,5781806,Aug-15,1
458263,5658876,Aug-15,0
458263,5285656,May-15,0
458263,4234296,Jun-14,1
458263,4237898,Jun-14,1
458263,4707092,Nov-14,1
458263,4536965,Sep-14,1
458263,5239098,Apr-15,1
458263,4806682,Dec-14,1
458263,4095418,Apr-14,1
458263,5620847,Jul-15,0
458263,4513619,Sep-14,0
458263,4489777,Aug-14,1
458263,4833393,Dec-14,0
458263,4825327,Dec-14,0
458263,4229934,Jun-14,1
458263,4308258,Jul-14,1
458263,4517714,Sep-14,1
458263,5253615,May-15,1
458263,4988032,Feb-15,1
458263,5319809,May-15,0
458263,5515664,Jul-15,1
458263,5127788,Mar-15,1
458263,5678665,Aug-15,1
458263,5347847,May-15,1
458263,5659389,Aug-15,0
458263,5550728,Jul-15,0
458263,5690735,Aug-15,1
458263,5049954,Mar-15,1
458263,5422942,Jun-15,1
458263,4207862,May-14,1
458263,5240109,Apr-15,1
458263,5775657,Aug-15,1
458263,4280266,Jun-14,1
458263,4129948,Apr-14,1
458263,4934495,Jan-15,1
458263,4224175,Jun-14,1
458263,5568774,Jul-15,1
458263,4332138,Jul-14,0
458263,5764958,Aug-15,1
458263,5446282,Jun-15,0
458263,5773999,Aug-15,0
458263,4162148,May-14,0
458263,5132536,Mar-15,1
458263,4732011,Nov-14,0
458263,4470955,Aug-14,1
458263,5631161,Jul-15,1
458263,5321896,May-15,0
458263,5720393,Aug-15,1
458263,5601153,Jul-15,1
458263,5049902,Mar-15,1
458263,4632888,Oct-14,1
458263,4786221,Nov-14,1
458263,4023731,Feb-14,0
458263,5193976,Apr-15,0
458263,4681352,Oct-14,1
458263,4527663,Sep-14,1
458263,5782098,Aug-15,1
458263,5764381,Aug-15,1
458263,5000766,Feb-15,1
458263,5317823,May-15,1
458263,4632898,Oct-14,1
458263,4847143,Dec-14,1
458263,5354292,May-15,1
458263,4607488,Oct-14,1
458263,4661560,Oct-14,0
458263,4925778,Jan-15,0
458263,4703668,Nov-14,1
458263,4594615,Sep-14,1
458263,5468276,Jun-15,1
458263,4155025,May-14,1
458263,4852451,Dec-14,1
458263,4636708,Oct-14,0
458263,4632984,Oct-14,1
458263,4240593,Jun-14,1
458263,5273011,May-15,1
458263,4283984,Jun-14,1
458263,4577358,Sep-14,0
458263,5124466,Mar-15,0
458263,5200736,Apr-15,1
458263,4378920,Jul-14,1
458263,4403078,Jul-14,0
458263,4632993,Oct-14,1
458263,4293632,Jun-14,1
458263,5319812,May-15,0
458263,4161197,May-14,0
458263,4293640,Jun-14,0
458263,5020528,Feb-15,0
458263,4729379,Nov-14,1
458263,5679501,Aug-15,0
458263,4841545,Dec-14,0
458263,4691970,Nov-14,0
458263,4594658,Sep-14,1
458263,4232319,Jun-14,1
458263,4639463,Oct-14,1
458263,5005193,Feb-15,1
458263,5444922,Jun-15,1
458263,4802767,Dec-14,1
458263,5414991,Jun-15,1
458263,5391335,Jun-15,0
458263,5536999,Jul-15,1
458263,5267543,May-15,0
458263,5558934,Jul-15,0
458263,4130397,Apr-14,0
458263,4811675,Dec-14,1
458263,4934639,Jan-15,0
458263,4077577,Apr-14,1
458263,4882808,Dec-14,1
458263,5066250,Mar-15,0
458263,5012872,Feb-15,1
458263,5624065,Jul-15,1
458263,5468880,Jun-15,0
458263,4224984,Jun-14,1
458263,5147697,Mar-15,0
458263,4926316,Jan-15,1
458263,4817909,Dec-14,1
458263,5124474,Mar-15,0
458263,4614998,Oct-14,1
458263,5122727,Mar-15,1
458263,4258525,Jun-14,0
458263,4593861,Sep-14,1
458263,4099000,Apr-14,1
458263,5515553,Jul-15,1
458263,5108753,Mar-15,1
458263,5440556,Jun-15,1
458263,5637768,Jul-15,1
458263,5108932,Mar-15,1
458263,4452830,Aug-14,1
458263,4769015,Nov-14,1
458263,4992963,Feb-15,0
458263,4177840,May-14,1
458263,4194524,May-14,1
458263,4648715,Oct-14,1
458263,4992959,Feb-15,0
458263,4647698,Oct-14,0
458263,4754147,Nov-14,0
458263,4066503,Mar-14,1
458263,4856358,Dec-14,1
458263,4775314,Nov-14,1
458263,5324040,May-15,1
458263,5446602,Jun-15,1
458263,4208189,May-14,0
458263,4452780,Aug-14,1
458263,3986631,Jan-14,1
458263,4011684,Feb-14,0
458263,4156786,May-14,1
458263,4151704,May-14,0
458263,4855855,Dec-14,0
458263,4024932,Feb-14,0
458263,4533212,Sep-14,1
458263,4607603,Oct-14,1
458263,5744032,Aug-15,0
458263,5280120,May-15,1
458263,5225653,Apr-15,1
458263,4229999,Jun-14,0
458263,4332139,Jul-14,0
458263,4171537,May-14,1
458263,4734139,Nov-14,1
458263,5333650,May-15,0
458263,4163071,May-14,0
458263,4594605,Sep-14,1
458263,4489016,Aug-14,1
458263,4811437,Dec-14,1
458263,4997664,Feb-15,1
458263,5688969,Aug-15,1
458263,5683148,Aug-15,1
458263,4178087,May-14,1
458263,4742505,Nov-14,1
458263,4992956,Feb-15,0
458263,4185508,May-14,0
458263,4408149,Jul-14,1
458263,4051465,Mar-14,1
458263,4440489,Aug-14,1
458263,5039691,Mar-15,1
458263,5337306,May-15,1
458263,5340598,May-15,0
458263,5493838,Jul-15,1
458263,4483909,Aug-14,1
458263,5091654,Mar-15,1
458263,4160655,May-14,1
458263,4638715,Oct-14,1
458263,4969946,Jan-15,1
458263,4558673,Sep-14,1
458263,4141463,May-14,0
458263,4925776,Jan-15,0
458263,4856357,Dec-14,1
458263,5422090,Jun-15,1
458263,5150927,Apr-15,0
458263,4229178,Jun-14,0
458263,4479854,Aug-14,1
458263,4844108,Dec-14,1
458263,4496863,Aug-14,0
458263,4871569,Dec-14,1
458263,4800117,Dec-14,1
458263,5701503,Aug-15,1
458263,4975046,Jan-15,1
458263,5427502,Jun-15,1
458263,5113097,Mar-15,0
458263,4930009,Jan-15,1
458263,5526275,Jul-15,0
458263,5271991,May-15,1
458263,4064294,Mar-14,1
458263,4475447,Aug-14,1
458263,4335714,Jul-14,1
458263,4581617,Sep-14,1
458263,4857579,Dec-14,1
458263,4328777,Jul-14,0
458263,4412881,Aug-14,1
458263,4882354,Dec-14,1
458263,5764038,Aug-15,1
458263,4811694,Dec-14,1
458263,4654676,Oct-14,0
458263,5726682,Aug-15,1
458263,5549161,Jul-15,1
458263,4211689,May-14,0
458263,5554906,Jul-15,1
458263,5774608,Aug-15,1
458263,3977843,Jan-14,1
458263,4212905,May-14,0
458263,4470942,Aug-14,1
458263,4383099,Jul-14,0
458263,4204530,May-14,0
458263,5743983,Aug-15,1
458263,5549164,Jul-15,1
458263,5788039,Aug-15,1
458263,4064289,Mar-14,1
458263,5134577,Mar-15,0
458263,5732602,Aug-15,1
458263,4038636,Mar-14,0
458263,5697072,Aug-15,0
458263,5621456,Jul-15,0
458263,5768958,Aug-15,1
458263,4417257,Aug-14,0
458263,4751907,Nov-14,1
458263,4144695,May-14,1
458263,4516709,Sep-14,0
458263,4369011,Jul-14,0
458263,4174426,May-14,0
458263,4024877,Feb-14,0
458263,4712583,Nov-14,0
458263,4448176,Aug-14,1
458263,4164431,May-14,0
458263,5090616,Mar-15,0
458263,4271029,Jun-14,0
458263,4483497,Aug-14,1
458263,5788030,Aug-15,1
458263,5664002,Aug-15,0
458263,5625212,Jul-15,0
458263,5147703,Mar-15,0
458263,4127434,Apr-14,1
458263,4178088,May-14,1
458263,4742569,Nov-14,1
458263,4497334,Aug-14,0
458263,4033636,Feb-14,0
458263,4927481,Jan-15,0
458263,4361289,Jul-14,0
458263,4486298,Aug-14,0
458263,4101691,Apr-14,0
458263,4308081,Jul-14,1
458263,4654859,Oct-14,1
458263,4020619,Feb-14,1
458263,4743349,Nov-14,1
458263,4533495,Sep-14,0
458263,5591575,Jul-15,0
458263,5285041,May-15,1
458263,4848616,Dec-14,1
458263,4163740,May-14,0
458263,5403449,Jun-15,1
458263,4631928,Oct-14,1
458263,4743271,Nov-14,0
458263,5515662,Jul-15,0
458263,5780806,Aug-15,1
458263,4883843,Dec-14,1
458263,4171530,May-14,1
458263,4321881,Jul-14,0
458263,4385123,Jul-14,0
458263,4486417,Aug-14,0
458263,4085291,Apr-14,0
458263,5201124,Apr-15,1
458263,5349370,May-15,1
458263,5213052,Apr-15,0
458263,4404044,Jul-14,1
458263,4832687,Dec-14,1
458263,4272124,Jun-14,0
458263,4857676,Dec-14,1
458263,4822882,Dec-14,1
458263,5377263,Jun-15,1
458263,5537885,Jul-15,0
458263,4242957,Jun-14,1
458263,5765078,Aug-15,1
458263,5039894,Mar-15,1
458263,4272079,Jun-14,0
458263,4857571,Dec-14,1
458263,4179243,May-14,1
458263,5312709,May-15,1
458263,4846747,Dec-14,0
458263,5653604,Aug-15,0
458263,4297565,Jun-14,1
458263,4769012,Nov-14,1
458263,4944691,Jan-15,1
458263,4802784,Dec-14,1
458263,4785671,Nov-14,1
458263,4064290,Mar-14,1
458263,4008033,Jan-14,1
458263,4654065,Oct-14,1
458263,4051759,Mar-14,1
458263,5758994,Aug-15,0
458263,5271240,May-15,0
458263,5037724,Mar-15,0
458263,4028609,Feb-14,1
458263,3984117,Jan-14,1
458263,3974441,Jan-14,0
458263,3975834,Jan-14,0
458263,4210908,May-14,1
458263,4887587,Dec-14,0
458263,4466908,Aug-14,1
458263,5453161,Jun-15,1
458263,5788449,Aug-15,1
458263,5371062,Jun-15,0
458263,5744580,Aug-15,1
458263,5728651,Aug-15,0
458263,5726641,Aug-15,1
458263,5462580,Jun-15,1
458263,4558872,Sep-14,1
458263,5733949,Aug-15,1
458263,5698659,Aug-15,0
458263,5768955,Aug-15,1
458263,4669758,Oct-14,0
458263,4708654,Nov-14,0
458263,4139860,May-14,0
458263,4165050,May-14,0
458263,4292960,Jun-14,1
458263,5759011,Aug-15,1
458263,5764816,Aug-15,1
458263,5037517,Mar-15,0
458263,5663944,Aug-15,0
458263,3998453,Jan-14,1
458263,3987300,Jan-14,0
458263,3064568,Oct-13,1
458263,2978939,Sep-13,1
458263,4544571,Sep-14,0
458263,5259735,May-15,1
458263,5316748,May-15,1
458263,4196394,May-14,1
458263,4513537,Sep-14,1
458263,4378915,Jul-14,0
458263,4621780,Oct-14,0
458263,4361395,Jul-14,0
458263,4360064,Jul-14,1
458263,4558108,Sep-14,1
458263,4848608,Dec-14,1
458263,4114557,Apr-14,0
458263,4562182,Sep-14,1
458263,4179236,May-14,1
458263,4393002,Jul-14,1
458263,5016314,Feb-15,1
458263,5628597,Jul-15,0
458263,5349555,May-15,1
458263,5782530,Aug-15,0
458263,4536644,Sep-14,1
458263,5223115,Apr-15,1
458263,4747664,Nov-14,1
458263,4237352,Jun-14,1
458263,4627267,Oct-14,0
458263,4806720,Dec-14,0
458263,4314954,Jul-14,0
458263,4033643,Feb-14,0
458263,4435500,Aug-14,1
458263,4825069,Dec-14,0
458263,5081612,Mar-15,1
458263,5583825,Jul-15,0
458263,4707040,Nov-14,1
458263,4013207,Feb-14,1
458263,5453778,Jun-15,0
458263,4626549,Oct-14,1
458263,4278095,Jun-14,1
458263,4426546,Aug-14,0
458263,4021071,Feb-14,1
458263,4855858,Dec-14,1
458263,4434192,Aug-14,1
458263,4064293,Mar-14,1
458263,4528211,Sep-14,1
458263,4392277,Jul-14,0
458263,4335704,Jul-14,1
458263,4913608,Jan-15,1
458263,5368980,Jun-15,0
458263,5762845,Aug-15,0
458263,4335707,Jul-14,1
458263,4471938,Aug-14,0
458263,4866796,Dec-14,0
458263,4971893,Jan-15,0
458263,5104754,Mar-15,1
458263,5739882,Aug-15,1
458263,5707013,Aug-15,0
458263,4993221,Feb-15,1
458263,5317401,May-15,1
458263,5271986,May-15,1
458263,4558785,Sep-14,1
458263,5751684,Aug-15,1
458263,5749852,Aug-15,1
458263,5726643,Aug-15,1
458263,5229996,Apr-15,1
458263,5671229,Aug-15,0
458263,4404942,Jul-14,0
458263,4857278,Dec-14,0
458263,4971006,Jan-15,0
458263,5350599,May-15,0
458263,5486253,Jun-15,0
458263,4632902,Oct-14,1
458263,4829015,Dec-14,1
458263,4380464,Jul-14,1
458263,4120796,Apr-14,0
458263,4886061,Dec-14,0
458263,4224993,Jun-14,0
458263,4649114,Oct-14,1
458263,4807206,Dec-14,1
458263,4491221,Aug-14,1
458263,4080716,Apr-14,0
458263,5344854,May-15,0
458263,4640351,Oct-14,1
458263,4302741,Jul-14,1
458263,4448168,Aug-14,1
458263,3979375,Jan-14,0
458263,4486739,Aug-14,1
458263,4753036,Nov-14,1
458263,4700654,Nov-14,1
458263,4469232,Aug-14,0
458263,4668558,Oct-14,0
458263,4738087,Nov-14,0
458263,4563210,Sep-14,1
458263,5259730,May-15,1
458263,4611842,Oct-14,1
458263,4439829,Aug-14,0
458263,4632910,Oct-14,1
458263,5770468,Aug-15,1
458263,4943110,Jan-15,0
458263,5268339,May-15,1
458263,4387933,Jul-14,1
458263,3988060,Jan-14,1
458263,4725673,Nov-14,1
458263,4178532,May-14,0
458263,4544198,Sep-14,1
458263,5550841,Jul-15,0
458263,4993068,Feb-15,0
458263,5003359,Feb-15,1
458263,5015135,Feb-15,1
458263,5178123,Apr-15,1
458263,4486196,Aug-14,0
458263,4167602,May-14,0
458263,4066530,Mar-14,0
458263,4467822,Aug-14,1
458263,5247746,Apr-15,0
458263,5153826,Apr-15,1
458263,4615596,Oct-14,1
458263,4257235,Jun-14,0
458263,4557177,Sep-14,0
458263,4320750,Jul-14,0
458263,4513528,Sep-14,1
458263,4971884,Jan-15,0
458263,5782817,Aug-15,0
458263,4544691,Sep-14,0
458263,4105077,Apr-14,1
458263,4938155,Jan-15,1
458263,4134046,Apr-14,0
458263,4963074,Jan-15,1
458263,4166941,May-14,1
458263,5734334,Aug-15,1
458263,4765175,Nov-14,0
458263,4552450,Sep-14,1
458263,4963070,Jan-15,1
458263,4147456,May-14,1
458263,4371051,Jul-14,1
458263,4822824,Dec-14,1
458263,5720712,Aug-15,0
458263,4015303,Feb-14,0
458263,5208580,Apr-15,1
458263,4316953,Jul-14,1
458263,4009092,Feb-14,0
458263,5377257,Jun-15,0
458263,5158446,Apr-15,0
458263,5170701,Apr-15,1
458263,5087524,Mar-15,1
458263,4801126,Dec-14,1
458263,5670321,Aug-15,1
458263,5782683,Aug-15,0
458263,5415111,Jun-15,0
458263,4152227,May-14,0
458263,4845887,Dec-14,0
458263,4178295,May-14,1
458263,4554483,Sep-14,0
458263,4005838,Jan-14,0
458263,5395862,Jun-15,0
458263,5633306,Jul-15,0
458263,3228810,Dec-13,0
458263,3201425,Dec-13,0
458263,2988928,Sep-13,0
458263,3092794,Oct-13,1
458263,3135997,Nov-13,0
458263,3023957,Sep-13,0
458263,3181134,Dec-13,1
458263,3000573,Sep-13,1
458263,3005346,Sep-13,1
458263,2991471,Sep-13,0
458263,3113432,Nov-13,1
458263,3000638,Sep-13,0
458263,3008333,Sep-13,1
458263,3042722,Oct-13,0
458263,5291235,May-15,0
458263,3224810,Dec-13,1
458263,2987529,Sep-13,0
458263,5644985,Jul-15,0
458263,5074562,Mar-15,1
458263,3054616,Oct-13,1
458263,3044059,Oct-13,0
458263,2973478,Sep-13,1
458263,3075644,Oct-13,1
458263,5571112,Jul-15,0
458263,3123612,Nov-13,1
458263,3132252,Nov-13,1
458263,3011968,Sep-13,1
458263,5459833,Jun-15,0
458263,3137623,Nov-13,0
458263,3205494,Dec-13,1
458263,3237288,Dec-13,1
458263,2996571,Sep-13,1
458263,3020937,Sep-13,0
458263,3214391,Dec-13,1
458263,3194020,Dec-13,1
458263,4971186,Jan-15,0
458263,2978972,Sep-13,1
458263,3198224,Dec-13,0
458263,3166883,Nov-13,0
458263,3169187,Nov-13,0
458263,3065126,Oct-13,1
458263,3011601,Sep-13,1
458263,3106515,Nov-13,0
458263,5307078,May-15,0
458263,3065366,Oct-13,0
458263,3054648,Oct-13,0
458263,3186375,Dec-13,1
458263,3228646,Dec-13,0
458263,3208300,Dec-13,1
458263,2978768,Sep-13,1
458263,3038106,Oct-13,1
458263,3189483,Dec-13,1
458263,3092793,Oct-13,1
458263,3135073,Nov-13,1
458263,2983207,Sep-13,1
458263,2976086,Sep-13,1
458263,3095450,Nov-13,1
458263,3004625,Sep-13,1
458263,5030581,Feb-15,0
458263,3081471,Oct-13,0
458263,3230606,Dec-13,1
458263,3204474,Dec-13,1
458263,3035590,Oct-13,0
458263,5026190,Feb-15,1
458263,3080515,Oct-13,0
458263,3081163,Oct-13,1
458263,2995534,Sep-13,0
458263,3027183,Sep-13,0
458263,3174246,Dec-13,1
458263,3149862,Nov-13,0
458263,3032730,Sep-13,1
458263,3134381,Nov-13,1
458263,5724921,Aug-15,0
458263,2976028,Sep-13,1
458263,2996113,Sep-13,1
458263,5576327,Jul-15,0
458263,3210062,Dec-13,0
458263,3210230,Dec-13,0
458263,5015249,Feb-15,0
458263,4847880,Dec-14,0
458263,3162331,Nov-13,0
458263,3020836,Sep-13,1
458263,3004207,Sep-13,0
458263,5702494,Aug-15,0
458263,3197928,Dec-13,1
458263,3203318,Dec-13,1
458263,2993737,Sep-13,0
458263,3075729,Oct-13,1
458263,2984730,Sep-13,1
458263,3144988,Nov-13,1
458263,5255654,May-15,0
